LAMMPS data file via write_data, version 22 Jul 2025, timestep = 1287300, units = micro

21517 atoms
11 atom types

-18.90863033572857 18.90863033572857 xlo xhi
-18.90863033572857 18.90863033572857 ylo yhi
-47.27157583932174 47.27157583932174 zlo zhi

Atoms # sphere

2842 1 5.82844550420925 0.05 -8.774166480191484 -8.439949607339436 -47.19247207550181 0 0 1
17073 1 5.82844550420925 0.05 -8.299810015122992 -8.311261455898485 -43.59742838168128 0 0 0
14705 1 5.82844550420925 0.05 -9.73503327017445 -12.056693988505753 -47.23371376086565 0 0 1
6788 1 5.82844550420925 0.05 -8.162629685609971 -9.335214806830242 -43.88100140598715 0 0 0
15107 1 5.82844550420925 0.05 -12.2842997965048 -11.215981042465152 -42.05012345230793 0 0 0
18515 1 5.82844550420925 0.05 -8.026978640998498 -13.257196276406646 -43.56799848329088 0 0 0
14875 1 5.82844550420925 0.05 -7.1020709080904805 -13.382538010333665 -45.018334176831246 0 0 0
20350 1 5.82844550420925 0.05 -6.896477570604217 -11.545618419588948 -45.05845072123004 0 0 0
14524 1 5.82844550420925 0.05 -6.960772263921751 -12.547083423486637 -46.91345625256927 0 0 1
14095 1 5.82844550420925 0.05 -6.666870414362991 -10.694491953048798 -43.44881421064879 0 0 0
249 1 5.82844550420925 0.05 -5.3579395332011845 -12.914399185103125 -45.186942247119624 0 0 0
4666 1 5.82844550420925 0.05 -5.275036052802111 -11.713469100652812 -46.49698412187256 0 0 0
14249 1 5.82844550420925 0.05 -4.951151950835655 -11.072167749067763 -44.29093105941939 0 0 0
11818 1 5.82844550420925 0.05 -6.064665140718182 -12.541762224245343 -43.16119996766561 0 0 0
2309 1 5.82844550420925 0.05 -5.092726737858992 -9.934752750203481 -46.19036218719809 0 0 0
20352 1 5.82844550420925 0.05 -6.579612106824172 -9.800554727659891 -45.493063555410444 0 0 0
6521 1 5.82844550420925 0.05 -3.369553735271017 -12.215667629839952 -43.85455889926028 0 0 0
19147 1 5.82844550420925 0.05 -3.5695448028653978 -12.304012387632483 -45.54386869313108 0 0 0
20710 1 5.82844550420925 0.05 -3.643756768822527 -10.34425237186154 -46.82298460145485 0 0 1
12162 1 5.82844550420925 0.05 -3.463713053068938 -9.985725193949312 -44.79236408727032 0 0 0
3576 1 5.82844550420925 0.05 -4.585522724187227 -9.436867955950804 -43.372507137543764 0 0 0
11034 1 5.82844550420925 0.05 -5.725225975816045 -8.420490594342619 -44.54968334190852 0 0 0
9825 1 5.82844550420925 0.05 -6.286266335054998 -8.769516166572574 -42.74430373624319 0 0 0
3284 1 5.82844550420925 0.05 -7.416995758549103 -10.063868500663942 -42.485790361029395 0 0 0
308 1 5.82844550420925 0.05 -3.1155763712608895 -12.848497409402555 -42.37639109359814 0 0 0
3315 1 5.82844550420925 0.05 -3.456991975971322 -9.773880913915622 -42.242301642522854 0 0 0
8752 1 5.82844550420925 0.05 -2.6485797381575082 -8.788701009116132 -46.25676772185391 0 0 0
3204 1 5.82844550420925 0.05 -2.070583388800909 -10.979205897114422 -44.342912019214296 0 0 0
17375 1 5.82844550420925 0.05 -0.9851091103671052 -12.486783481188471 -46.096044372217506 0 0 0
9929 1 5.82844550420925 0.05 -1.900896011881649 -12.239307036012587 -45.63481188843206 0 0 0
8327 1 5.82844550420925 0.05 -1.734124806536368 -10.230265535007769 -46.68557877307229 0 0 1
15243 1 5.82844550420925 0.05 -0.4484043861649276 -10.81842098297449 -45.21157336893856 0 0 0
19071 1 5.82844550420925 0.05 0.16773072489973373 -11.04895357947532 -47.24445382414213 0 0 1
10862 1 5.82844550420925 0.05 -0.15812066538244807 -10.113584440384578 -43.50145824985829 0 0 0
21303 2 5.1 4.65 -0.34578485106468904 -12.961781086760688 -43.413739159076705 0 0 0
7609 1 5.82844550420925 0.05 1.1436037059504685 -13.483064091650778 -45.69284466118131 0 0 0
12563 1 5.82844550420925 0.05 0.745677897640384 -12.49129606094662 -46.29249238126868 0 0 1
