benchmark_seed,strategy,step,query_id,candidate_id,C1,C2,C3,C4,simulator_seed,simulated_lifetime,best_observed_lifetime,is_off_grid,min_distance_to_grid,is_new_vs_observed,min_distance_to_observed,duplicate_rejections_at_step,acquisition_method,acquisition_score,exploration_score,exploitation_score,controller_reason,should_stop,stop_reason,trust_region_center,trust_region_length,trust_region_radius,success_counter,failure_counter,expanded,contracted,restarted,global_escape,posterior_candidate_mean,posterior_candidate_std,posterior_incumbent_mean,posterior_incumbent_std,success_probability,restart_reason,restart_candidate_id,reference_true_lifetime,best_reference_true,continuous_simple_regret,continuous_simple_regret_valid,gap_to_discrete_grid_optimum,improvement_over_discrete_grid,beats_discrete_grid,budget
4,adaptive,6,Q_S04_adaptive_ST06,ATTIA_CONT_b7f6885594cc,4.6925,5.6579,5.2008,3.9808096251349396,618087568.0,946.0,1134.0,True,0.029783797688027,True,0.0028628678382125014,0,expected_improvement,1.2499411217727587,123.06475881809327,0.9259958187243127,Balancing predicted mean (854.5) and posterior epistemic uncertainty (139.8).,False,"Active search warranted (max EI: 0.93 cycles, max std: 139.85).",,,,0,0,False,False,False,False,885.7693479977488,127.55963204672408,,,,,,856.0,860.0,267.0,True,219.0,0.0,False,30
4,adaptive,7,Q_S04_adaptive_ST07,ATTIA_CONT_8db69c09812e,4.6906,5.6572,5.2021,3.981762904555624,1010713193.0,727.0,1134.0,True,0.030038875729488424,True,0.001239714628901207,0,gp_ucb,1059.1985686993949,119.23111242078103,1.191085575670269,Stagnation detected (3 steps without improvement) with high epistemic variance (138.6); boosting exploration (beta=1.27).,False,"Active search warranted (max EI: 1.19 cycles, max std: 138.64).",,,,0,0,False,False,False,False,906.4632778040287,120.00002775567188,,,,,,856.0,860.0,267.0,True,219.0,0.0,False,30
4,adaptive,8,Q_S04_adaptive_ST08,ATTIA_CONT_d7f5fd2b2c5d,4.6991,5.6531,5.2024,3.9775102612097353,939593001.0,724.0,1134.0,True,0.027770833346839913,True,0.004507505079399904,0,gp_ucb,1023.3449085061793,115.2591780631904,0.6278610359012595,Stagnation detected (4 steps without improvement) with high epistemic variance (137.2); boosting exploration (beta=1.24).,False,"Active search warranted (max EI: 0.63 cycles, max std: 137.21).",,,,0,0,False,False,False,False,861.5833217685166,130.77652348418596,,,,,,856.0,860.0,267.0,True,219.0,0.0,False,30
4,adaptive,9,Q_S04_adaptive_ST09,ATTIA_CONT_398061fd01d3,4.6983,5.6517,5.2034,3.9781924586552653,1022222901.0,1050.0,1134.0,True,0.02771910972744085,True,0.0012254534308207628,0,gp_ucb,992.7306574887017,110.36510670698831,0.4604561180156952,Stagnation detected (5 steps without improvement) with high epistemic variance (134.6); boosting exploration (beta=1.20).,False,"Active search warranted (max EI: 0.46 cycles, max std: 134.59).",,,,0,0,False,False,False,False,833.962933695433,132.30647082550712,,,,,,856.0,860.0,267.0,True,219.0,0.0,False,30
4,adaptive,10,Q_S04_adaptive_ST10,ATTIA_CONT_e1ac131d8eed,4.6958,5.6521,5.2036,3.9796712713947597,402145790.0,776.0,1134.0,True,0.028264448801098418,True,0.0010873486549882918,0,gp_ucb,1022.4842392828533,115.17854384183073,1.251957759382834,Stagnation detected (6 steps without improvement) with high epistemic variance (144.0); boosting exploration (beta=1.16).,False,"Active search warranted (max EI: 1.25 cycles, max std: 143.97).",,,,0,0,False,False,False,False,859.5330073788242,140.246105897279,,,,,,856.0,860.0,267.0,True,219.0,0.0,False,30
4,adaptive,11,Q_S04_adaptive_ST11,ATTIA_CONT_a9df08cc2940,4.693,5.6514,5.2028,3.9825006543738404,1261086794.0,776.0,1134.0,True,0.028668401063493457,True,0.001364225461979134,0,gp_ucb,1002.2813335816559,109.04224523922792,0.8085741552307626,Stagnation detected (7 steps without improvement) with high epistemic variance (139.8); boosting exploration (beta=1.12).,False,"Active search warranted (max EI: 0.81 cycles, max std: 139.80).",,,,0,0,False,False,False,False,848.0491486234048,137.40098147247346,,,,,,857.0,860.0,267.0,True,219.0,0.0,False,30
4,adaptive,12,Q_S04_adaptive_ST12,ATTIA_CONT_64e2d703925f,4.833328866410004,5.559197027246705,5.213057179525585,3.9257487205908292,27709890.0,742.0,1134.0,True,0.015621145640001008,True,0.03329980570212553,1,gp_ucb,975.6694676565169,103.27252666801317,0.5713452101081047,Stagnation detected (8 steps without improvement) with high epistemic variance (135.9); boosting exploration (beta=1.08).,False,"Active search warranted (max EI: 0.57 cycles, max std: 135.88).",,,,0,0,False,False,False,False,829.2544423984297,135.36073873497136,,,,,,855.0,860.0,267.0,True,219.0,0.0,False,30
4,adaptive,13,Q_S04_adaptive_ST13,ATTIA_CONT_4fc4518f1fdd,4.6874,5.6573,5.2035,3.983201396199098,238410623.0,869.0,1134.0,True,0.030691672394914472,True,0.0015963144849490468,0,gp_ucb,971.9775197116571,98.36531417711936,0.4225120674392735,Stagnation detected (9 steps without improvement) with high epistemic variance (132.9); boosting exploration (beta=1.04).,False,"Active search warranted (max EI: 0.42 cycles, max std: 132.93).",,,,0,0,False,False,False,False,835.3400933513749,131.4794061481368,,,,,,856.0,860.0,267.0,True,219.0,0.0,False,30
4,adaptive,14,Q_S04_adaptive_ST14,ATTIA_CONT_0c9ade25c4be,4.6079275189092295,5.752882494163192,5.140069001871904,4.033230439478216,1776056991.0,665.0,1134.0,True,0.06946504174187712,True,0.07349650111754728,1,gp_ucb,952.2534667258562,93.46671251776804,0.35611653269330024,Stagnation detected (10 steps without improvement) with high epistemic variance (129.8); boosting exploration (beta=0.99).,False,"Active search warranted (max EI: 0.36 cycles, max std: 129.81).",,,,0,0,False,False,False,False,823.2470695639106,129.65630755810412,,,,,,826.0,860.0,267.0,True,219.0,0.0,False,30
4,adaptive,15,Q_S04_adaptive_ST15,ATTIA_CONT_551d371c3ba5,4.6901,5.6548,5.2054,3.981380611051822,750749421.0,850.0,1134.0,True,0.029848495767883662,True,0.0023846392652244128,0,gp_ucb,960.889123354851,91.30190757950615,0.3479026180330802,Stagnation detected (11 steps without improvement) with high epistemic variance (130.4); boosting exploration (beta=0.95).,False,"Active search warranted (max EI: 0.35 cycles, max std: 130.43).",,,,0,0,False,False,False,False,839.6949764779594,127.74983741785633,,,,,,856.0,860.0,267.0,True,219.0,0.0,False,30
4,adaptive,16,Q_S04_adaptive_ST16,ATTIA_CONT_8140d99186f4,4.559524607165985,5.65040015076768,5.212672806666441,4.0784124752736615,1941005884.0,1045.0,1134.0,True,0.03967815943738512,True,0.051947235555433124,1,gp_ucb,933.4975804534183,86.6901722815183,0.2746717050540295,Stagnation detected (12 steps without improvement) with high epistemic variance (127.5); boosting exploration (beta=0.90).,False,"Active search warranted (max EI: 0.27 cycles, max std: 127.49).",,,,0,0,False,False,False,False,818.9866594483791,127.2343566722658,,,,,,919.0,919.0,208.0,True,160.0,0.0,False,30
4,adaptive,17,Q_S04_adaptive_ST17,ATTIA_CONT_2ac9a87849f7,4.6374,5.6487,5.2114,4.019674539685984,1239044184.0,1078.0,1134.0,True,0.040041127913206395,True,0.022011234195054345,0,gp_ucb,961.4020282290599,88.75501608568345,0.6534277457931017,Stagnation detected (13 steps without improvement) with high epistemic variance (134.5); boosting exploration (beta=0.85).,False,"Active search warranted (max EI: 0.65 cycles, max std: 134.48).",,,,0,0,False,False,False,False,848.7874804332764,132.71764022108377,,,,,,909.0,919.0,208.0,True,160.0,0.0,False,30
4,adaptive,18,Q_S04_adaptive_ST18,ATTIA_CONT_1f02c9b4c81c,4.6039,5.6464,5.2154,4.0439604375616875,479319692.0,890.0,1134.0,True,0.04724251311172367,True,0.01427001561106275,0,gp_ucb,995.2201187937206,91.37769818276291,1.4746310880374933,Stagnation detected (14 steps without improvement) with high epistemic variance (142.8); boosting exploration (beta=0.79).,False,"Active search warranted (max EI: 1.47 cycles, max std: 142.78).",,,,0,0,False,False,False,False,884.723049420201,139.21351161838163,,,,,,913.0,919.0,208.0,True,160.0,0.0,False,30
4,adaptive,19,Q_S04_adaptive_ST19,ATTIA_CONT_8d48636fffab,4.655843868642692,5.611239999453285,5.302552144096721,3.972236649640457,1698300397.0,1108.0,1134.0,True,0.06093900783830935,True,0.04928607064371251,1,gp_ucb,948.1420033082187,86.81909009491818,0.995444266149943,Stagnation detected (15 steps without improvement) with high epistemic variance (140.0); boosting exploration (beta=0.73).,False,"Active search warranted (max EI: 1.00 cycles, max std: 140.03).",,,,0,0,False,False,False,False,845.4504165207422,139.7455491700289,,,,,,852.0,919.0,208.0,True,160.0,0.0,False,30
4,adaptive,20,Q_S04_adaptive_ST20,ATTIA_CONT_30b456d87324,4.6333,5.6212,5.283,3.994885038075111,399387465.0,926.0,1134.0,True,0.05653764623965472,True,0.0168923431824205,0,expected_improvement,4.377361948243962,90.81295194676333,3.0282848013104697,Balancing predicted mean (887.7) and posterior epistemic uncertainty (151.4).,False,"Active search warranted (max EI: 3.03 cycles, max std: 151.35).",,,,0,0,False,False,False,False,915.5396603975219,146.4824424079078,,,,,,856.0,919.0,208.0,True,160.0,0.0,False,30
4,adaptive,21,Q_S04_adaptive_ST21,ATTIA_CONT_cc8d6d88a6a7,4.6344,5.6202,5.2851,3.993372901913402,70098629.0,978.0,1134.0,True,0.05711651202256002,True,0.0015538472905934834,0,expected_improvement,4.099016616665352,86.4976869312755,2.2191637328303333,Balancing predicted mean (870.2) and posterior epistemic uncertainty (149.1).,False,"Active search warranted (max EI: 2.22 cycles, max std: 149.13).",,,,0,0,False,False,False,False,920.3997297670181,141.82912852513746,,,,,,856.0,919.0,208.0,True,160.0,0.0,False,30
4,adaptive,22,Q_S04_adaptive_ST22,ATTIA_CONT_1b778829320e,4.6389,5.619,5.2872,3.9894463049589306,1045958195.0,947.0,1134.0,True,0.057207925512738456,True,0.0024355598677873883,0,greedy,945.000348893261,84.58193775962876,3.6803284386419133,Late budget phase (12% remaining); switching to pure exploitation of posterior mean.,False,"Active search warranted (max EI: 3.68 cycles, max std: 151.04).",,,,0,0,False,False,False,False,945.000396084156,136.42287050028418,,,,,,855.0,919.0,208.0,True,160.0,0.0,False,30
4,adaptive,23,Q_S04_adaptive_ST23,ATTIA_CONT_de57bff1864c,4.641,5.6176,5.2897,3.987178360088992,1762246342.0,906.0,1134.0,True,0.05782867043785769,True,0.0020374479227106583,0,greedy,949.4694984868727,81.08495243451003,4.579911170352604,Late budget phase (8% remaining); switching to pure exploitation of posterior mean.,False,"Active search warranted (max EI: 4.58 cycles, max std: 150.16).",,,,0,0,False,False,False,False,949.4696237760897,132.003489840497,,,,,,855.0,919.0,208.0,True,160.0,0.0,False,30
4,adaptive,24,Q_S04_adaptive_ST24,ATTIA_CONT_eeccf5f06b1e,4.608459469370922,5.590954730937485,5.352068200863071,3.9898323977599737,1932759614.0,1101.0,1134.0,True,0.08765438784321959,True,0.03931638271549146,1,greedy,898.9120071618329,76.66101939452481,2.9473211450246666,Late budget phase (4% remaining); switching to pure exploitation of posterior mean.,False,"Active search warranted (max EI: 2.95 cycles, max std: 147.43).",,,,0,0,False,False,False,False,898.9120071618329,142.55092467569168,,,,,,853.0,919.0,208.0,True,160.0,0.0,False,30
4,adaptive,25,Q_S04_adaptive_ST25,ATTIA_CONT_2fd8c923d73d,4.6357,5.5982,5.3337,3.976139561591212,1546324211.0,1091.0,1134.0,True,0.07657379622659542,True,0.016908812760860863,0,greedy,982.330312226526,78.50421645207146,6.889306390955689,Late budget phase (0% remaining); switching to pure exploitation of posterior mean.,False,"Active search warranted (max EI: 6.89 cycles, max std: 157.01).",,,,0,0,False,False,False,False,982.3304818023978,135.93524588501606,,,,,,852.0,919.0,208.0,True,160.0,0.0,False,30
5,random,0,,,,,,,,,1075.0,False,0.0,False,0.0,0,,,,,,False,,,,,0,0,False,False,False,False,,,,,,,,,986.0,141.0,True,93.0,0.0,False,30
5,random,1,Q_S05_random_ST01,ATTIA_CONT_b6654e060da6,4.04154525212592,5.943014865532847,4.801868978013042,4.775863728462668,2129290880.0,734.0,1075.0,True,0.01925968220866857,True,0.9936472429833604,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,706.0,228.0114346214082,,,,,,879.0,986.0,141.0,True,93.0,0.0,False,30
5,random,2,Q_S05_random_ST02,ATTIA_CONT_cf58b7726763,3.9663340704768335,5.993013131947842,4.928052032645142,4.729687814261869,1633439886.0,685.0,1075.0,True,0.06451431431878701,True,0.08087177276776496,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,710.7080678073174,208.40812321339564,,,,,,814.0,986.0,141.0,True,93.0,0.0,False,30
5,random,3,Q_S05_random_ST03,ATTIA_CONT_2380e3d96140,5.376480616512877,4.2733841076103385,5.303285813551566,4.449009456979805,1708618641.0,1010.0,1075.0,True,0.07524995333170043,True,0.4896525420089704,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,706.8177280526409,197.392857892103,,,,,,958.0,986.0,141.0,True,93.0,0.0,False,30
5,random,4,Q_S05_random_ST04,ATTIA_CONT_e4ae87df8fcc,5.388141964665982,5.268994758604862,4.319418991319839,4.416210957100659,209199825.0,854.0,1075.0,True,0.062156990144802686,True,0.48275431551771514,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,745.1375827994116,210.26381118153986,,,,,,965.0,986.0,141.0,True,93.0,0.0,False,30
5,random,5,Q_S05_random_ST05,ATTIA_CONT_b1c612f68669,4.154414587969764,6.734704104066771,4.929987457129221,4.144207880748058,2114593608.0,777.0,1075.0,True,0.1074438926847549,True,0.43574288409219647,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,756.9153213993162,200.5803782836318,,,,,,775.0,986.0,141.0,True,93.0,0.0,False,30
5,random,6,Q_S05_random_ST06,ATTIA_CONT_ec49d69321c3,6.113068405652183,6.354003918780725,4.706516353273939,3.3344791916458068,1313750314.0,726.0,1075.0,True,0.11698665331543213,True,0.537484058541214,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,759.0008755505293,189.62124781566206,,,,,,753.0,986.0,141.0,True,93.0,0.0,False,30
5,random,7,Q_S05_random_ST07,ATTIA_CONT_50bd649d086b,6.426339521886329,6.4150496315302785,4.794225223930971,3.1922768708802542,127725739.0,642.0,1075.0,True,0.15588125348320792,True,0.11489989147660405,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,743.6071007367296,164.60742485197832,,,,,,682.0,986.0,141.0,True,93.0,0.0,False,30
5,random,8,Q_S05_random_ST08,ATTIA_CONT_b2f51fb7e871,6.331785073942828,4.2870614976100985,4.3528862481921955,4.707934991303841,942028164.0,1052.0,1075.0,True,0.0856990583411425,True,0.4845535909589709,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,746.5626343387339,177.71770028560815,,,,,,974.0,986.0,141.0,True,93.0,0.0,False,30
5,random,9,Q_S05_random_ST09,ATTIA_CONT_0ee4533507fe,6.842101725816372,6.0412029264065294,4.620687621157733,3.2762022743942274,1281060815.0,752.0,1075.0,True,0.09732879057974067,True,0.22221960136280988,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,752.6258945013668,187.48258030613744,,,,,,708.0,986.0,141.0,True,93.0,0.0,False,30
5,random,10,Q_S05_random_ST10,ATTIA_CONT_4d6832bd3594,6.215136482776565,6.022858725820725,4.675544152998391,3.418536243932337,2127785293.0,565.0,1075.0,True,0.07942419389921583,True,0.1395447530933269,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,751.7323319139207,165.9570163873157,,,,,,797.0,986.0,141.0,True,93.0,0.0,False,30
5,random,11,Q_S05_random_ST11,ATTIA_CONT_6f4e9b1d179c,6.005555144978267,5.445508255011104,5.5397612463883075,3.3039278124796825,252995301.0,876.0,1075.0,True,0.05452935646276875,True,0.31247978152097966,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,738.7790843105369,183.82205978333081,,,,,,767.0,986.0,141.0,True,93.0,0.0,False,30
5,random,12,Q_S05_random_ST12,ATTIA_CONT_5ed3e75dd232,7.812322684786135,6.0671146570980845,4.94120017732215,2.957464679651113,519138575.0,493.0,1075.0,True,0.08481381208367793,True,0.3578777099019535,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,762.4459545322982,179.2176223222672,,,,,,628.0,986.0,141.0,True,93.0,0.0,False,30
5,random,13,Q_S05_random_ST13,ATTIA_CONT_b3480d54b4f6,6.36172024065754,6.126722228233065,5.257926693771018,3.0985202481111735,1647305824.0,750.0,1075.0,True,0.09479643813501783,True,0.2603068165364233,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,741.9203637519461,185.7647490523176,,,,,,710.0,986.0,141.0,True,93.0,0.0,False,30
5,random,14,Q_S05_random_ST14,ATTIA_CONT_6e079b64946b,6.308213964439469,5.583131678546534,5.091650039453981,3.3411413041410842,1744670541.0,622.0,1075.0,True,0.08869246316243493,True,0.2363930939010821,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,745.1375122749536,180.01633543728684,,,,,,721.0,986.0,141.0,True,93.0,0.0,False,30
5,random,15,Q_S05_random_ST15,ATTIA_CONT_fb632afc5d8c,5.650442326784796,6.408366048833809,4.812772579741998,3.418457698184118,152166582.0,602.0,1075.0,True,0.12082244043945241,True,0.13334018034965758,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,740.421052631579,175.84243025667357,,,,,,724.0,986.0,141.0,True,93.0,0.0,False,30
5,random,16,Q_S05_random_ST16,ATTIA_CONT_a0075d26c0c3,4.905077070170441,5.222752179730142,4.605260272107255,4.527959867264657,1206461072.0,870.0,1075.0,True,0.1004787552819879,True,0.19119418802900706,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,751.0717116575344,173.2438199030204,,,,,,1058.0,1058.0,69.0,True,21.0,0.0,False,30
5,random,17,Q_S05_random_ST17,ATTIA_CONT_64fb3a64ea6d,6.4269606798347,6.902454801235853,4.059176546797732,3.4903110847031393,2128579659.0,620.0,1075.0,True,0.10542606107745667,True,0.401342235247629,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,714.0016875603574,172.49115305761717,,,,,,675.0,1058.0,69.0,True,21.0,0.0,False,30
5,random,18,Q_S05_random_ST18,ATTIA_CONT_70b12f574775,5.271577328325332,6.856517925484589,4.690142106046027,3.5139873236232857,859544933.0,697.0,1075.0,True,0.07115275607567677,True,0.2062044663031507,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,692.8526829900321,161.2929888352595,,,,,,716.0,1058.0,69.0,True,21.0,0.0,False,30
5,random,19,Q_S05_random_ST19,ATTIA_CONT_5716a2baef0c,6.8205658951857,6.496352291094738,5.030609035153716,2.9939913052811247,1103800706.0,622.0,1075.0,True,0.17363258623478106,True,0.15947591924357787,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,643.2139258838349,154.4742725504849,,,,,,612.0,1058.0,69.0,True,21.0,0.0,False,30
5,random,20,Q_S05_random_ST20,ATTIA_CONT_a9dcd903b3b5,4.980064912868087,5.853685204931004,4.539657191329281,4.1421720608656765,1933813107.0,975.0,1075.0,True,0.09166623449534304,True,0.24299810327429391,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,763.8240091510592,148.1983144864051,,,,,,853.0,1058.0,69.0,True,21.0,0.0,False,30
5,random,21,Q_S05_random_ST21,ATTIA_CONT_b7934b767825,6.3068127252195065,4.474471288120159,5.188192961058328,3.8678852815814726,500114637.0,592.0,1075.0,True,0.07332736772107797,True,0.14741094478732747,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,796.1042412074593,154.99393075469604,,,,,,854.0,1058.0,69.0,True,21.0,0.0,False,30
5,random,22,Q_S05_random_ST22,ATTIA_CONT_8398f4b12ec0,5.027033250946269,6.5222689090658434,3.9463246913319203,4.391982034135658,1288816537.0,878.0,1075.0,True,0.148352298832946,True,0.39093557927790473,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,733.9465628730682,172.02132066885886,,,,,,804.0,1058.0,69.0,True,21.0,0.0,False,30
5,random,23,Q_S05_random_ST23,ATTIA_CONT_6192ed60a857,7.233819119563304,4.2592391770507865,5.000756564222735,3.8411262286537364,4490927.0,554.0,1075.0,True,0.12025972587907778,True,0.2712593113948454,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,728.858361381932,170.02845736625258,,,,,,818.0,1058.0,69.0,True,21.0,0.0,False,30
5,random,24,Q_S05_random_ST24,ATTIA_CONT_4dc351538907,7.997947715529204,5.251409943734934,5.470815663468883,2.9842897277024645,752221309.0,750.0,1075.0,True,0.06634001390359207,True,0.29814989625246685,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,701.4081022858874,171.50105008028078,,,,,,628.0,1058.0,69.0,True,21.0,0.0,False,30
5,random,25,Q_S05_random_ST25,ATTIA_CONT_8a677976a9b8,6.435468100807567,5.542839331638354,4.9944431151512605,3.3635038755591777,358368175.0,714.0,1075.0,True,0.1397488416215805,True,0.05992459431135921,0,random,0.0,,,,False,,,,,0,0,False,False,False,False,627.4364613345276,101.34658831451472,,,,,,724.0,1058.0,69.0,True,21.0,0.0,False,30
5,greedy,0,,,,,,,,,1075.0,False,0.0,False,0.0,0,,,,,,False,,,,,0,0,False,False,False,False,,,,,,,,,986.0,141.0,True,93.0,0.0,False,30
5,greedy,1,Q_S05_greedy_ST01,ATTIA_CONT_8f0247831d50,4.7592,5.1921,5.224,4.1807856515272155,1563101939.0,933.0,1075.0,True,0.01534217259718183,True,0.022085383078182284,0,greedy,718.0365469728821,,,,False,,,,,0,0,False,False,False,False,717.9841589270072,227.89115180584818,,,,,,989.0,989.0,138.0,True,90.0,0.0,False,30
5,greedy,2,Q_S05_greedy_ST02,ATTIA_CONT_c94532aa7bd2,4.8123,5.2024,5.1927,4.15393707270882,1738641020.0,817.0,1075.0,True,0.00465138001155521,True,0.0066860060959280845,0,greedy,1085.2769487440844,,,,False,,,,,0,0,False,False,False,False,1085.2769822453104,34.10299809123646,,,,,,985.0,989.0,138.0,True,90.0,0.0,False,30
5,greedy,3,Q_S05_greedy_ST03,ATTIA_CONT_ac3921d67c8a,4.775,5.1962,5.2096,4.17523276581131,1041859432.0,930.0,1075.0,True,0.0075214488497453305,True,0.01072541929636508,0,greedy,908.1416838965872,,,,False,,,,,0,0,False,False,False,False,908.1419519527786,151.11735478113502,,,,,,989.0,989.0,138.0,True,90.0,0.0,False,30
5,greedy,4,Q_S05_greedy_ST04,ATTIA_CONT_9a44cedc09d0,4.7794,5.195,5.2097,4.172584171041245,316643197.0,935.0,1075.0,True,0.006899605151411729,True,0.0022619472419666245,0,greedy,926.5276510064898,,,,False,,,,,0,0,False,False,False,False,926.5276482105112,123.74488164366907,,,,,,988.0,989.0,138.0,True,90.0,0.0,False,30
5,greedy,5,Q_S05_greedy_ST05,ATTIA_CONT_b40b0b82848b,4.778,5.1933,5.2092,4.17507086278024,1941162453.0,1068.0,1075.0,True,0.0070741231253831595,True,0.0022063693771460246,0,greedy,933.1912683711448,,,,False,,,,,0,0,False,False,False,False,933.1913204596581,105.61626034131716,,,,,,989.0,989.0,138.0,True,90.0,0.0,False,30
5,greedy,6,Q_S05_greedy_ST06,ATTIA_CONT_1dcb89ad9a5f,4.7698,5.1852,5.2081,4.187328635343365,1630287364.0,910.0,1075.0,True,0.009080754430004338,True,0.010619080495133186,0,greedy,962.6328755616983,,,,False,,,,,0,0,False,False,False,False,962.6327421781502,117.83209687364436,,,,,,992.0,992.0,135.0,True,87.0,0.0,False,30
5,greedy,7,Q_S05_greedy_ST07,ATTIA_CONT_03441210b1f6,4.7772,5.1922,5.2038,4.179870806473896,710367569.0,1195.0,1195.0,True,0.005976973770058642,True,0.0030455376464938026,0,greedy,950.6271953703912,,,,False,,,,,0,0,False,False,False,False,950.6267367160486,101.86069280067828,,,,,,991.0,992.0,135.0,True,87.0,0.0,False,30
5,greedy,8,Q_S05_greedy_ST08,ATTIA_CONT_32d6b2f90fa8,4.7666,5.1848,5.186,4.204474043121202,438426488.0,1141.0,1195.0,True,0.011252024706513819,True,0.011129568405801184,0,greedy,985.2371860195985,,,,False,,,,,0,0,False,False,False,False,985.2369746378394,140.29495971120105,,,,,,998.0,998.0,129.0,True,81.0,0.0,False,30
5,greedy,9,Q_S05_greedy_ST09,ATTIA_CONT_8ef01e935ad8,4.7466,5.171,5.1457,4.256532612174845,536334518.0,1131.0,1195.0,True,0.030938078275257574,True,0.027618048403772768,0,greedy,1042.2961685027872,,,,False,,,,,0,0,False,False,False,False,1042.29613401483,172.39332439570404,,,,,,1012.0,1012.0,115.0,True,67.0,0.0,False,30
5,greedy,10,Q_S05_greedy_ST10,ATTIA_CONT_3b176c0ca867,4.7336,5.1566,5.0976,4.3107043264065945,542277466.0,986.0,1195.0,True,0.05488272272266631,True,0.03045328389517326,0,greedy,1105.675004190484,,,,False,,,,,0,0,False,False,False,False,1105.6748944865858,172.97629227155412,,,,,,927.0,1012.0,115.0,True,67.0,0.0,False,30
5,greedy,11,Q_S05_greedy_ST11,ATTIA_CONT_c8f3ef30f0a7,4.7606,5.1663,5.1229,4.264179253399276,1373424242.0,1281.0,1281.0,True,0.04079864536822668,True,0.013909338871429016,0,greedy,1047.7791866375119,,,,False,,,,,0,0,False,False,False,False,1047.7790616670482,136.67045333944574,,,,,,917.0,1012.0,115.0,True,67.0,0.0,False,30
5,greedy,12,Q_S05_greedy_ST12,ATTIA_CONT_47179a7da6fd,4.7819,5.1652,5.117,4.252042675008253,603348714.0,903.0,1281.0,True,0.042941043883526916,True,0.008815159120823748,0,greedy,1116.8861040060037,,,,False,,,,,0,0,False,False,False,False,1116.886045186685,144.33449694859237,,,,,,915.0,1012.0,115.0,True,67.0,0.0,False,30
5,greedy,13,Q_S05_greedy_ST13,ATTIA_CONT_f16f2fb0136a,4.7307,5.1614,5.0749,4.326119772135458,367011369.0,1162.0,1281.0,True,0.06549392546913332,True,0.012886682382996987,0,greedy,1064.8864209226927,,,,False,,,,,0,0,False,False,False,False,1064.885736997802,157.36323926606377,,,,,,931.0,1012.0,115.0,True,67.0,0.0,False,30
5,greedy,14,Q_S05_greedy_ST14,ATTIA_CONT_d6948c7b08d3,4.674,5.1578,4.9843,4.44695974006188,627091851.0,1341.0,1341.0,True,0.09729190986627954,True,0.050476880289762244,0,greedy,1104.009056552235,,,,False,,,,,0,0,False,False,False,False,1104.0084145434796,175.31454973026783,,,,,,955.0,1012.0,115.0,True,67.0,0.0,False,30
5,greedy,15,Q_S05_greedy_ST15,ATTIA_CONT_cebe35d51d9f,4.5754,5.157,4.8064,4.69911356545987,883590892.0,1068.0,1341.0,True,0.052686113223864676,True,0.09670192481700476,0,greedy,1262.5206180876899,,,,False,,,,,0,0,False,False,False,False,1262.520621457434,216.9885091921733,,,,,,1081.0,1081.0,46.0,True,0.0,2.0,True,30
5,greedy,16,Q_S05_greedy_ST16,ATTIA_CONT_f2dc193bfbf5,4.6768,5.1514,4.9431,4.482541430598828,416134855.0,1064.0,1341.0,True,0.0781519308738306,True,0.022125093521013814,0,greedy,1168.0219435223692,,,,False,,,,,0,0,False,False,False,False,1168.0218927841247,156.39445930607565,,,,,,963.0,1081.0,46.0,True,0.0,2.0,True,30
5,greedy,17,Q_S05_greedy_ST17,ATTIA_CONT_3dfca4d48b49,4.6756,5.1545,4.9425,4.481791842791087,888437528.0,1181.0,1341.0,True,0.07781386108965575,True,0.00391390377391656,0,greedy,1141.7948247417783,,,,False,,,,,0,0,False,False,False,False,1141.7943555788484,149.04758951851124,,,,,,962.0,1081.0,46.0,True,0.0,2.0,True,30
5,greedy,18,Q_S05_greedy_ST18,ATTIA_CONT_04c66c9f5cd0,4.6844,5.154,4.938,4.477806589333511,1473013346.0,760.0,1341.0,True,0.07506198226163538,True,0.004112024598877587,0,greedy,1150.0039543756739,,,,False,,,,,0,0,False,False,False,False,1150.0038327063903,142.15332325417043,,,,,,962.0,1081.0,46.0,True,0.0,2.0,True,30
