benchmark_seed,strategy,step,query_id,candidate_id,C1,C2,C3,C4,simulator_seed,simulated_lifetime,reference_true_lifetime,is_off_grid,min_distance_to_grid,is_new_vs_observed,min_distance_to_observed
7,random,19,Q_S07_random_ST19,ATTIA_CONT_cd1f84adec63,4.4281485586588305,6.26447762787868,5.084436431520976,3.980947864615759,757970647,542.0,775.0,True,0.09711108237684758,True,0.2297963579975503
7,random,20,Q_S07_random_ST20,ATTIA_CONT_67d68b30e8cb,7.090123655568348,4.294815510606056,4.553045552315324,4.169794193154396,501633072,888.0,804.0,True,0.0850432143034901,True,0.1429444074311138
7,random,21,Q_S07_random_ST21,ATTIA_CONT_1439d35abbd1,4.9032102544943506,6.6043194108807395,4.263245767543933,4.1083588638295465,451968469,1051.0,809.0,True,0.1370006506996966,True,0.19015804045504447
7,random,22,Q_S07_random_ST22,ATTIA_CONT_12738b890b0d,7.518978607831988,4.981849485033325,4.562541296062488,3.5659296311641397,1619194850,634.0,753.0,True,0.1463458458402909,True,0.18914319380241087
7,random,23,Q_S07_random_ST23,ATTIA_CONT_20cf778fbecb,6.896528021869381,5.738038346491277,3.7587868884661426,4.032030999136187,85137458,710.0,746.0,True,0.09222070604076774,True,0.27104143636475964
7,random,24,Q_S07_random_ST24,ATTIA_CONT_51dc86762a44,7.4174170308292995,6.819291935828091,4.125651217011045,3.231156150804788,1930037782,829.0,642.0,True,0.12558567970503626,True,0.34845581036276385
7,random,25,Q_S07_random_ST25,ATTIA_CONT_f6ed2aa2daf6,5.368442568616672,4.379798778766864,5.37621460235362,4.296748972854323,530162254,1259.0,934.0,True,0.0962483281222157,True,0.0930982465917277
7,greedy,1,Q_S07_greedy_ST01,ATTIA_CONT_4d85f4900fa2,5.8636,6.19,4.2083,3.793438086486907,398519884,828.0,785.0,True,0.11520008624233853,True,0.44527088377642293
7,greedy,2,Q_S07_greedy_ST02,ATTIA_CONT_9f301a346212,7.7893,4.4539,5.2435,3.4516387916605193,1633934575,401.0,711.0,True,0.05493161263114979,True,0.5808651747060604
7,greedy,3,Q_S07_greedy_ST03,ATTIA_CONT_2d3bfaa31e52,4.463398919908283,6.067594256793953,4.2569895895178025,4.771650810927333,398389636,769.0,957.0,True,0.07560324063794178,True,0.1075846742996645
7,greedy,4,Q_S07_greedy_ST04,ATTIA_CONT_788b7542c161,4.264781214095797,5.906384605501369,4.51911496276113,4.80159475179336,1174944261,827.0,910.0,True,0.07245439327691114,True,0.10044042096077946
7,greedy,5,Q_S07_greedy_ST05,ATTIA_CONT_83ff30fdd966,4.155327718252046,5.663061867452968,4.807044109610929,4.806133540449752,2038328254,1003.0,930.0,True,0.05872473530782688,True,0.2297722014084727
7,greedy,6,Q_S07_greedy_ST06,ATTIA_CONT_0d5756a8d369,4.175818790045332,5.6313434641058695,4.831357823664866,4.777815545039021,2083342426,1130.0,933.0,True,0.05409937706664981,True,0.022109223121450538
7,greedy,7,Q_S07_greedy_ST07,ATTIA_CONT_ae990419373c,4.301427160333522,5.479888138003307,4.838550030462609,4.723813029939404,651482879,1154.0,955.0,True,0.04605882292416982,True,0.06806304341854366
7,greedy,8,Q_S07_greedy_ST08,ATTIA_CONT_76f601a5ee2d,4.414475609076693,5.382788897057095,4.729400944950336,4.771327241569802,1129927933,1166.0,980.0,True,0.0730633451986434,True,0.09203274369876514
7,greedy,9,Q_S07_greedy_ST09,ATTIA_CONT_a56b116fc003,4.440447029341428,5.255007621513826,4.813185482706781,4.760238988474473,884827653,1110.0,988.0,True,0.08356324016739436,True,0.07866877768999565
7,greedy,10,Q_S07_greedy_ST10,ATTIA_CONT_b123d75dabad,4.364195783328729,5.319141463755008,4.812358646391228,4.79852282058483,1329057869,1089.0,983.0,True,0.08323497292104474,True,0.03206536620163117
7,greedy,11,Q_S07_greedy_ST11,ATTIA_CONT_05c632164fee,4.672385168720917,5.109941935805732,4.769185803170188,4.6743487400725,949880907,984.0,974.0,True,0.04219206848537831,True,0.08879835026815543
7,greedy,12,Q_S07_greedy_ST12,ATTIA_CONT_168245b56423,4.43689417936379,5.309947649197765,4.730477027696975,4.802393376086094,906153470,944.0,991.0,True,0.09250071982257772,True,0.029207384614453564
7,greedy,13,Q_S07_greedy_ST13,ATTIA_CONT_2ee28b08032a,4.487140643951323,5.174863019146125,4.849490368587061,4.738770619060667,1976169376,1026.0,991.0,True,0.07564931964149962,True,0.04264791795839524
7,greedy,14,Q_S07_greedy_ST14,ATTIA_CONT_93457e22dd06,4.394059763808405,5.3368887220429775,4.774446851912333,4.786293778847675,1074376860,1175.0,983.0,True,0.07844491958456386,True,0.029172136270988597
7,greedy,15,Q_S07_greedy_ST15,ATTIA_CONT_00c270a350eb,4.37797917376329,5.390320748964216,4.7346088068069,4.803326895273655,945155687,1303.0,981.0,True,0.06998059498791212,True,0.010623842518845702
7,greedy,16,Q_S07_greedy_ST16,ATTIA_CONT_0787262ed318,4.399888064951946,5.351436106156392,4.792083695464995,4.750331905494291,1873127340,1051.0,978.0,True,0.07321410452377072,True,0.013983743102854761
7,greedy,17,Q_S07_greedy_ST17,ATTIA_CONT_4dab9ff54f4c,4.387387465637359,5.247552261737207,4.853724684712522,4.788930802576962,2030342515,942.0,987.0,True,0.09854466575066258,True,0.03236588411348284
7,greedy,18,Q_S07_greedy_ST18,ATTIA_CONT_dddc4fea15c6,4.4118,5.3702,4.7047,4.809952246404185,1292813301,1234.0,986.0,True,0.08273985858661682,True,0.018437722778249115
7,greedy,19,Q_S07_greedy_ST19,ATTIA_CONT_a248377d312c,4.319001465150447,5.510174698890692,4.737184525366799,4.779657003836979,634311605,1042.0,962.0,True,0.044981138138249846,True,0.04954455530650365
7,greedy,20,Q_S07_greedy_ST20,ATTIA_CONT_88d3ef6e177c,4.343050913312166,5.512380566406759,4.7126534185211,4.773817951388695,1306868194,1220.0,964.0,True,0.05233537558995674,True,0.018723787718311995
7,greedy,21,Q_S07_greedy_ST21,ATTIA_CONT_b9d541a7bf75,4.395121159577724,5.5088951206944134,4.672414042642281,4.755980434952508,1922741196,1200.0,966.0,True,0.06920097740157274,True,0.031957931296557704
7,greedy,22,Q_S07_greedy_ST22,ATTIA_CONT_0b835f0e7270,4.480993229912105,5.391005385285191,4.617922595054716,4.8047637412809205,1000375966,991.0,987.0,True,0.11137918037452751,True,0.06462068278073965
7,greedy,23,Q_S07_greedy_ST23,ATTIA_CONT_6a4f1925369d,4.3377,5.4552,4.7263,4.809933591778801,2136316754,633.0,972.0,True,0.05807030343332999,True,0.0234739167623379
7,greedy,24,Q_S07_greedy_ST24,ATTIA_CONT_4675f09a259e,4.376302808622325,5.2906676261306815,4.833236654786151,4.786585379436064,529482835,1004.0,984.0,True,0.0926420814269088,True,0.018974642390640815
7,greedy,25,Q_S07_greedy_ST25,ATTIA_CONT_8bf089591172,4.415434210474207,5.412772953922902,4.683260990301974,4.794313818521516,1965164965,1012.0,981.0,True,0.08032218653795517,True,0.022755032033200583
7,gp_ucb,1,Q_S07_gp_ucb_ST01,ATTIA_CONT_4d85f4900fa2,5.8636,6.19,4.2083,3.793438086486907,398519884,828.0,785.0,True,0.11520008624233853,True,0.44527088377642293
7,gp_ucb,2,Q_S07_gp_ucb_ST02,ATTIA_CONT_9f301a346212,7.7893,4.4539,5.2435,3.4516387916605193,1633934575,401.0,711.0,True,0.05493161263114979,True,0.5808651747060604
7,gp_ucb,3,Q_S07_gp_ucb_ST03,ATTIA_CONT_38c535b3d757,3.984304862921114,6.8896907668226275,4.445055745458883,4.711756623799052,1534461406,623.0,769.0,True,0.03965898663048403,True,0.36943862259460786
7,gp_ucb,4,Q_S07_gp_ucb_ST04,ATTIA_CONT_312ab038b062,4.4873,5.8898,4.411,4.673090209501711,1975604985,687.0,854.0,True,0.03839836148721949,True,0.049075544256512
7,gp_ucb,5,Q_S07_gp_ucb_ST05,ATTIA_CONT_58eb8e94adb5,4.5454,5.9503,4.413,4.5731277430002715,283916253,830.0,897.0,True,0.036714134494115695,True,0.02785712756491034
7,gp_ucb,6,Q_S07_gp_ucb_ST06,ATTIA_CONT_c801dd7a45d5,4.5199,5.9354,4.414,4.607085230242167,1129542905,997.0,902.0,True,0.033949410893268646,True,0.008665263891511397
7,gp_ucb,7,Q_S07_gp_ucb_ST07,ATTIA_CONT_591b998cbfd0,4.4026,6.0146,4.4009,4.701314234643438,167196961,905.0,958.0,True,0.004357880209517035,True,0.005806819585945589
7,gp_ucb,8,Q_S07_gp_ucb_ST08,ATTIA_CONT_8d18f5fc6461,4.4306,5.2085,5.1693,4.500721020370102,1892988889,1008.0,1036.0,True,0.017036378795957326,True,0.02357596468487195
7,gp_ucb,9,Q_S07_gp_ucb_ST09,ATTIA_CONT_c5237d150d46,4.4006,5.1868,5.1824,4.5385703002636415,1449864102,1410.0,1042.0,True,0.00961931699244723,True,0.01366864479067859
7,gp_ucb,10,Q_S07_gp_ucb_ST10,ATTIA_CONT_1fd1543f5a8a,4.3859,5.1606,5.1784,4.57782810354632,21155414,1178.0,1050.0,True,0.016161568884303604,True,0.011293820680759162
7,gp_ucb,11,Q_S07_gp_ucb_ST11,ATTIA_CONT_1719d79a64b7,4.3555,5.1319,5.1741,4.638033117964254,1700749471,1219.0,950.0,True,0.025906861564767163,True,0.013925411648293843
7,gp_ucb,12,Q_S07_gp_ucb_ST12,ATTIA_CONT_1652ff22feb6,4.3137,5.0848,5.1672,4.732141780624388,657435042,1127.0,962.0,True,0.042446066628551236,True,0.021797718830194233
7,gp_ucb,13,Q_S07_gp_ucb_ST13,ATTIA_CONT_aeb709561572,4.3846,5.0657,5.1839,4.652216185260064,1842754599,894.0,959.0,True,0.040463594748860444,True,0.0226272554466478
7,gp_ucb,14,Q_S07_gp_ucb_ST14,ATTIA_CONT_67fbf9f4a780,4.2782,5.187,5.1584,4.6961156907985755,364481627,1225.0,1058.0,True,0.03483593597154914,True,0.031082746376151618
7,gp_ucb,15,Q_S07_gp_ucb_ST15,ATTIA_CONT_0f4ab8fc71c8,4.26222337143945,5.225511531372924,5.0145772640479525,4.809390108832287,4187745,1032.0,969.0,True,0.0981437439310722,True,0.10452001304719417
7,gp_ucb,16,Q_S07_gp_ucb_ST16,ATTIA_CONT_a18b6e17d541,3.9191690644347132,5.233221211080571,5.584416958742449,4.807216524335667,187567199,922.0,914.0,True,0.02221847342381531,True,0.30133956151628194
7,gp_ucb,17,Q_S07_gp_ucb_ST17,ATTIA_CONT_7193b4e7b702,4.353425932658879,5.092342686491207,5.067367048321239,4.763838215791023,519359793,1056.0,886.0,True,0.07424635396175058,True,0.06836604744725461
7,gp_ucb,18,Q_S07_gp_ucb_ST18,ATTIA_CONT_75b5c8b76710,4.590798211904763,4.93259430208029,4.917400899196272,4.7752354994914405,530881160,826.0,988.0,True,0.10905033306592841,True,0.13759274991817158
7,gp_ucb,19,Q_S07_gp_ucb_ST19,ATTIA_CONT_7d952ff3ab42,4.103662362278016,5.320929821156729,5.205926972309763,4.770474774983441,1480356532,941.0,1030.0,True,0.07622195358344681,True,0.07591107508884129
7,gp_ucb,20,Q_S07_gp_ucb_ST20,ATTIA_CONT_4939740c7b2e,4.071908887379418,5.304854787608123,5.278026836398451,4.766967884964676,371347668,1035.0,1019.0,True,0.08962835999185151,True,0.05276719897529679
7,gp_ucb,21,Q_S07_gp_ucb_ST21,ATTIA_CONT_8b83fc02398e,4.240418940067851,5.1407745220769705,5.2183318926230315,4.731437881426686,1310574891,869.0,948.0,True,0.04126552573844599,True,0.042632702430986005
7,gp_ucb,22,Q_S07_gp_ucb_ST22,ATTIA_CONT_8e08839c695c,4.1272131877869835,5.328371855789808,5.161060403159299,4.770858790905786,1743983837,926.0,1036.0,True,0.07515483532092979,True,0.03288132098550506
7,gp_ucb,23,Q_S07_gp_ucb_ST23,ATTIA_CONT_bc321b3d7d4e,4.235243541745976,5.168296681922008,5.123899934076119,4.7945944043554745,146802533,1048.0,958.0,True,0.05419274113493476,True,0.0279160291441147
7,gp_ucb,24,Q_S07_gp_ucb_ST24,ATTIA_CONT_b4973bac994d,4.273573189723889,5.333026856383322,4.936742021904877,4.77866217045783,865215300,956.0,966.0,True,0.10800846927716543,True,0.07013454367804742
7,gp_ucb,25,Q_S07_gp_ucb_ST25,ATTIA_CONT_d20a7ffb9e4d,4.260053819383822,5.219464524868698,5.10006178764421,4.740955963473927,685728029,1188.0,955.0,True,0.05950885700022739,True,0.0270966818741106
7,expected_improvement,1,Q_S07_expected_improvement_ST01,ATTIA_CONT_4d85f4900fa2,5.8636,6.19,4.2083,3.793438086486907,398519884,828.0,785.0,True,0.11520008624233853,True,0.44527088377642293
7,expected_improvement,2,Q_S07_expected_improvement_ST02,ATTIA_CONT_9f301a346212,7.7893,4.4539,5.2435,3.4516387916605193,1633934575,401.0,711.0,True,0.05493161263114979,True,0.5808651747060604
7,expected_improvement,3,Q_S07_expected_improvement_ST03,ATTIA_CONT_38c535b3d757,3.984304862921114,6.8896907668226275,4.445055745458883,4.711756623799052,1534461406,623.0,769.0,True,0.03965898663048403,True,0.36943862259460786
7,expected_improvement,4,Q_S07_expected_improvement_ST04,ATTIA_CONT_7209c6d7269f,4.4727,5.8655,4.4138,4.70136596918214,1913136175,834.0,860.0,True,0.043422471550569976,True,0.05671555251390832
7,expected_improvement,5,Q_S07_expected_improvement_ST05,ATTIA_CONT_94bf4923b0fa,4.3671,6.0676,4.391,4.721434027382873,1242861266,895.0,952.0,True,0.02171330389221152,True,0.02852837310627362
7,expected_improvement,6,Q_S07_expected_improvement_ST06,ATTIA_CONT_7b29fb6a6a80,4.61281854412137,5.375846655078533,4.500554750087767,4.799982437021554,9637658,1100.0,1079.0,True,0.09318798625286266,True,0.2051548506978479
7,expected_improvement,7,Q_S07_expected_improvement_ST07,ATTIA_CONT_e047cde4d62c,5.14142453327436,4.991231754353709,4.4025230082883695,4.731692196821738,1488195783,740.0,917.0,True,0.062841663666803,True,0.21238844232398962
7,expected_improvement,8,Q_S07_expected_improvement_ST08,ATTIA_CONT_acd0f17abcff,4.2326635307114095,5.630311094304879,4.7349602640224635,4.801450734563103,2063587614,985.0,944.0,True,0.050826938648054334,True,0.21753043614544332
7,expected_improvement,9,Q_S07_expected_improvement_ST09,ATTIA_CONT_4229fa11cf4c,4.360961335194354,5.536892411234875,4.663263003235398,4.78520982878113,910988170,708.0,964.0,True,0.07139666839193547,True,0.07085933350283893
7,expected_improvement,10,Q_S07_expected_improvement_ST10,ATTIA_CONT_bb7122555892,5.52286285547292,5.80865003253455,3.6951152383750667,4.773651932823924,814840669,710.0,898.0,True,0.0757392906501526,True,0.40694881985604303
7,expected_improvement,11,Q_S07_expected_improvement_ST11,ATTIA_CONT_1bf5acbab0cc,4.193563218130554,5.69978410109807,4.796332589205088,4.740802197736911,2026771324,952.0,924.0,True,0.05537084332081705,True,0.04332851174901172
7,expected_improvement,12,Q_S07_expected_improvement_ST12,ATTIA_CONT_ea4154ce03a7,3.717623071135756,5.827151562988522,5.50130271035976,4.740264411465909,1983163139,542.0,835.0,True,0.07572579212735812,True,0.3250051138704678
7,expected_improvement,13,Q_S07_expected_improvement_ST13,ATTIA_CONT_b7dd62a9c4b4,4.588322607893316,5.607842490361499,4.404527506101843,4.761270944084882,749187883,1247.0,967.0,True,0.04821693322278356,True,0.10429048649134365
7,expected_improvement,14,Q_S07_expected_improvement_ST14,ATTIA_CONT_04778aaa6710,4.671447388849455,5.6475714739476,4.399663710113645,4.653120140613169,741822901,844.0,952.0,True,0.0323944045016191,True,0.02503563125277906
7,expected_improvement,15,Q_S07_expected_improvement_ST15,ATTIA_CONT_adfe1ebfb504,4.683551950029967,5.650982693358149,4.257187517026439,4.808549254364086,1533499414,867.0,965.0,True,0.07761520166140044,True,0.07486055832688239
7,expected_improvement,16,Q_S07_expected_improvement_ST16,ATTIA_CONT_41e06945a842,4.377018104286061,5.5997781304795184,4.583513966867107,4.805022557198895,2145732497,754.0,960.0,True,0.10836898206788179,True,0.048752592239695816
7,expected_improvement,17,Q_S07_expected_improvement_ST17,ATTIA_CONT_07aeffac8c5a,4.562497105183017,5.566779851381052,4.43137079251464,4.788028250025021,1500600402,731.0,974.0,True,0.05705360550034268,True,0.022249706907357676
7,expected_improvement,18,Q_S07_expected_improvement_ST18,ATTIA_CONT_50d7095c15e2,4.66892024498611,5.513249400713752,4.358952512699515,4.799457141380415,144411845,1023.0,984.0,True,0.04426881759458682,True,0.04803045947134354
7,expected_improvement,19,Q_S07_expected_improvement_ST19,ATTIA_CONT_808cd2e8abec,4.621961116981976,5.555454931760765,4.424709697710055,4.740051549002483,508185691,1158.0,973.0,True,0.04428969035092389,True,0.014994206302346083
7,expected_improvement,20,Q_S07_expected_improvement_ST20,ATTIA_CONT_1f8ec979ccfe,4.685762493013332,5.374912544110719,4.43496996860579,4.798678958712573,1720084098,878.0,1000.0,True,0.07322933847746887,True,0.03841465579634407
7,expected_improvement,21,Q_S07_expected_improvement_ST21,ATTIA_CONT_100d7283dafb,4.767647542914315,5.366944545918265,4.360593721126033,4.809219253560067,1588887371,1244.0,1002.0,True,0.07169932918249335,True,0.04358823979878684
7,expected_improvement,22,Q_S07_expected_improvement_ST22,ATTIA_CONT_e5878ef8c031,4.877084422573485,5.433746024517269,4.237196089049007,4.801861505291505,78424478,1008.0,990.0,True,0.09656208871106838,True,0.07441659436480491
7,expected_improvement,23,Q_S07_expected_improvement_ST23,ATTIA_CONT_9697c4301c6d,4.883492680475786,5.444057044861566,4.241293514193461,4.78244212884516,1409953314,1108.0,987.0,True,0.09359840745202684,True,0.004823531158477216
7,expected_improvement,24,Q_S07_expected_improvement_ST24,ATTIA_CONT_d6f3a3509d5f,5.02585064037608,5.205109358484473,4.278755056131333,4.795466698662938,2124473936,991.0,1006.0,True,0.07241457909900247,True,0.09757721687817245
7,expected_improvement,25,Q_S07_expected_improvement_ST25,ATTIA_CONT_2a316d6039e0,4.890273199338962,5.453775348417891,4.235209191711029,4.776217184931718,1961445841,1214.0,985.0,True,0.09518171346552583,True,0.005222840144699419
7,nei,1,Q_S07_nei_ST01,ATTIA_CONT_405f0ab07bdd,5.47077394251273,5.025368215430436,4.3717648863406735,4.488071010459834,572750905,1011.0,898.0,True,0.06082730611587946,True,0.5341201349199203
7,nei,2,Q_S07_nei_ST02,ATTIA_CONT_2add727a19aa,4.885062903241294,5.645337414214594,4.173668721317027,4.719363304249496,1713276205,751.0,952.0,True,0.11331914000422601,True,0.2794642855522262
7,nei,3,Q_S07_nei_ST03,ATTIA_CONT_01eeb021e1d0,5.684136125821209,6.119439464686088,3.767345377226875,4.375361413682408,1521315592,622.0,870.0,True,0.09274065102761025,True,0.4205492511570181
7,nei,4,Q_S07_nei_ST04,ATTIA_CONT_211ad89d5903,6.67462559194885,6.4965357294291,4.9277329430899215,3.0613719830035517,1321381510,581.0,638.0,True,0.17571283128974308,True,0.43905631293674274
7,nei,5,Q_S07_nei_ST05,ATTIA_CONT_e4ffdfc8fc3e,4.930503900751871,6.101331617158694,4.621339048704941,3.996352763270422,849843215,764.0,865.0,True,0.09873141240254792,True,0.19601976738885016
7,nei,6,Q_S07_nei_ST06,ATTIA_CONT_c614030da3f9,4.6090368665614,5.1919470779489805,5.043486065502924,4.434850579890407,1168672623,801.0,944.0,True,0.08951750979901124,True,0.10333771224393265
7,nei,7,Q_S07_nei_ST07,ATTIA_CONT_ac2d9710fb80,4.608044560420869,5.518849840610773,4.54957366487343,4.644173785613084,413334331,1279.0,1042.0,True,0.08981083236862711,True,0.22649281058863502
7,nei,8,Q_S07_nei_ST08,ATTIA_CONT_928d53c3aa9a,4.803734048837189,5.187906794012355,4.60604971874986,4.64467758924173,186868145,792.0,1082.0,True,0.0970440575610663,True,0.1628903079023457
7,nei,9,Q_S07_nei_ST09,ATTIA_CONT_7d2955fd93f3,4.223070000648984,6.192886288982336,4.705192869605102,4.4937349319191995,79883575,1002.0,898.0,True,0.08415751763519057,True,0.19451185414197084
7,nei,10,Q_S07_nei_ST10,ATTIA_CONT_08d618fcd7ec,3.9778674648366597,6.27933682688108,4.775913006528059,4.688104639891102,2119932901,704.0,893.0,True,0.08318814139680747,True,0.08513523240587365
7,nei,11,Q_S07_nei_ST11,ATTIA_CONT_6d89b539a327,5.501891243471243,5.079048144171686,4.623466686162795,4.194587874461349,1526463198,580.0,910.0,True,0.09774299766040448,True,0.13970769209673264
7,nei,12,Q_S07_nei_ST12,ATTIA_CONT_05115589d038,4.745821820926955,5.71017434601287,4.392929328255798,4.548408220045809,2111551358,748.0,932.0,True,0.03484461915996534,True,0.12665791024262635
7,nei,13,Q_S07_nei_ST13,ATTIA_CONT_948959998587,6.599938942813239,5.5997557610160404,3.960508148642757,3.988120021685008,1613279515,786.0,769.0,True,0.09304242455942782,True,0.344604446666808
7,nei,14,Q_S07_nei_ST14,ATTIA_CONT_83a594bbedf1,6.676141502775231,5.9038616187545765,5.193867581194651,3.109154968297502,48184306,270.0,656.0,True,0.07890825266141085,True,0.3060447006269835
7,nei,15,Q_S07_nei_ST15,ATTIA_CONT_af420abdd2db,3.6371571633285082,6.073721921606641,5.390330338112488,4.802330048403351,1764348109,886.0,919.0,True,0.10738624460584194,True,0.35820447112238946
7,nei,16,Q_S07_nei_ST16,ATTIA_CONT_3bb51b3e4f7d,4.467423394461825,5.808544582599603,4.402366083860247,4.757828548022454,165111916,867.0,871.0,True,0.05837013150029144,True,0.07808782383179076
7,nei,17,Q_S07_nei_ST17,ATTIA_CONT_4a1d5e277957,4.546577371978085,5.593704456606802,4.508244863421729,4.699260346165971,1258021231,830.0,1035.0,True,0.07905676021117977,True,0.04318269755955395
7,nei,18,Q_S07_nei_ST18,ATTIA_CONT_b2c40fdd74eb,4.184422280102503,5.286620374423469,5.15208010401629,4.73712301236776,521279363,1127.0,1045.0,True,0.06019666983796915,True,0.06837762478201492
7,nei,19,Q_S07_nei_ST19,ATTIA_CONT_2462e3ce897e,4.267343146074147,4.950045158112485,5.406730263921789,4.716481436411961,1017878315,1252.0,947.0,True,0.11043014075730352,True,0.16296553842423483
7,nei,20,Q_S07_nei_ST20,ATTIA_CONT_3950cbbcceb1,4.3733353464871945,4.637081653844959,5.52920950414152,4.803896640979305,1449339002,772.0,958.0,True,0.05987990697499416,True,0.159039254540537
7,nei,21,Q_S07_nei_ST21,ATTIA_CONT_1858aa6ecc32,3.9169984996241456,5.60982808054312,5.445048195966779,4.626970656698126,241731534,889.0,882.0,True,0.07979173310784729,True,0.2086818959008785
7,nei,22,Q_S07_nei_ST22,ATTIA_CONT_093f9eb719ea,4.181013591846314,4.983185374448543,5.559964241817,4.6811054446909734,1459361454,1064.0,916.0,True,0.07603010446091608,True,0.08705976026889961
7,nei,23,Q_S07_nei_ST23,ATTIA_CONT_7d7f1b2c3621,4.33032784421779,4.861571321463437,5.422074815977108,4.7108064146157345,1259754709,890.0,954.0,True,0.0921575840325804,True,0.04099353504101556
7,nei,24,Q_S07_nei_ST24,ATTIA_CONT_593410d736b6,4.452749613552534,5.0238238256903935,5.08759134461574,4.691647016547888,1396972033,835.0,887.0,True,0.0773796076787776,True,0.08321567337047127
7,nei,25,Q_S07_nei_ST25,ATTIA_CONT_3a1d704bbb04,4.261477693643803,5.489878412479463,4.804961596771229,4.79843358723035,1897547630,1064.0,959.0,True,0.045236271637669793,True,0.16087254153504793
7,turbo_nei,1,Q_S07_turbo_nei_ST01,ATTIA_CONT_b46a12e254d6,5.168736117872786,5.642347840845657,4.724702068487725,3.9844178105645063,228375007,810.0,875.0,True,0.040287279774108925,True,0.3811081243865976
7,turbo_nei,2,Q_S07_turbo_nei_ST02,ATTIA_CONT_979ea6a985d7,5.547230332676383,5.947618445590164,5.00622271731355,3.5065908799025687,1485606179,760.0,709.0,True,0.0988362216785071,True,0.2921393902397413
7,turbo_nei,3,Q_S07_turbo_nei_ST03,ATTIA_CONT_6f25fa4cf340,5.036866147913609,6.134442898472953,4.40992540370483,4.081266292633639,1564029893,818.0,861.0,True,0.05443180142466871,True,0.1873474688249666
7,turbo_nei,4,Q_S07_turbo_nei_ST04,ATTIA_CONT_214bbee6dd44,4.416986936892329,5.9517963951161565,4.34236653736759,4.793197893448291,1303747345,965.0,854.0,True,0.03234673303532106,True,0.05300021679654135
7,turbo_nei,5,Q_S07_turbo_nei_ST05,ATTIA_CONT_7e39530da1a0,3.7547289631555043,6.6588815306842974,4.94157376746079,4.662820418227465,8002970,713.0,807.0,True,0.13484810724403323,True,0.5543144047656328
7,turbo_nei,6,Q_S07_turbo_nei_ST06,ATTIA_CONT_d6ba751aadd8,4.273474814239147,5.99332181458084,4.4789196520847705,4.7798584768477905,675457832,557.0,842.0,True,0.048865401958061265,True,0.0695367366345059
7,turbo_nei,7,Q_S07_turbo_nei_ST07,ATTIA_CONT_65049f5ded08,4.385457155523908,6.0243402444861855,4.409863597866431,4.704791481716075,153536028,871.0,957.0,True,0.009300361190159517,True,0.013987638116871447
7,turbo_nei,8,Q_S07_turbo_nei_ST08,ATTIA_CONT_84e487f0a20f,4.408380741809186,6.026043871570233,4.346100315887394,4.751609817853137,536830768,1028.0,962.0,True,0.02808196830306939,True,0.03393978653677235
7,turbo_nei,9,Q_S07_turbo_nei_ST09,ATTIA_CONT_8f1a73ceb2de,4.533195014692794,6.031801191144529,4.37057091554022,4.584057526212596,58734080,835.0,1024.0,True,0.03493381218106127,True,0.035353283507846604
7,turbo_nei,10,Q_S07_turbo_nei_ST10,ATTIA_CONT_32ef1f3da9f0,4.392455932197343,5.983148942786348,4.385228747436416,4.750685932442476,705587661,919.0,846.0,True,0.009058203273273295,True,0.014134301030512485
7,turbo_nei,11,Q_S07_turbo_nei_ST11,ATTIA_CONT_e8c4d86f18cd,4.370919959822406,6.012906094342576,4.343250154797758,4.807754967496272,1115582314,1028.0,967.0,True,0.029380697225494298,True,0.010893234927754118
7,turbo_nei,12,Q_S07_turbo_nei_ST12,ATTIA_CONT_87c41a9e4566,7.50218101961546,5.821086192266954,4.674590321486501,3.1813999777045185,698385072,718.0,668.0,True,0.13964868029830912,True,0.5337642565494382
7,turbo_nei,13,Q_S07_turbo_nei_ST13,ATTIA_CONT_d9acd02a70b0,4.454389155424362,5.979735782436942,4.340426419904711,4.734577648480577,721037524,1047.0,847.0,True,0.03279594166328076,True,0.015533338268746862
7,turbo_nei,14,Q_S07_turbo_nei_ST14,ATTIA_CONT_6c960485ba37,4.394405806695156,5.99405618576,4.339596298446636,4.79609028473673,1770749525,1380.0,848.0,True,0.030279108361378527,True,0.010603476362440674
7,turbo_nei,15,Q_S07_turbo_nei_ST15,ATTIA_CONT_9ecb12189a45,4.411271071426829,6.007251056260762,4.352971712544446,4.751774606330836,294886059,880.0,964.0,True,0.023749211365005084,True,0.01015647694039792
7,turbo_nei,16,Q_S07_turbo_nei_ST16,ATTIA_CONT_c2676bea5c88,4.3801879961763195,5.98671415648491,4.348757605338808,4.806644090820494,1696603110,1089.0,849.0,True,0.026305696326300764,True,0.008670970006335148
7,turbo_nei,17,Q_S07_turbo_nei_ST17,ATTIA_CONT_d0ea058584a7,4.410644353631536,6.005987821796118,4.317911498892275,4.795814791027553,832954326,1140.0,968.0,True,0.04115318275852164,True,0.01844031457062092
7,turbo_nei,18,Q_S07_turbo_nei_ST18,ATTIA_CONT_1e8b2782efef,7.981173407246011,6.060310496549084,4.460829964819476,3.136203137151043,1003236615,799.0,638.0,True,0.035468707467776146,True,0.2288074615175914
7,turbo_nei,19,Q_S07_turbo_nei_ST19,ATTIA_CONT_e3426c63de52,4.448947709645828,6.00089892567341,4.3161263827712375,4.7566916609683725,743911623,1256.0,966.0,True,0.04338801519022156,True,0.009417878157722725
