budget,initial_protocols,queries,seed,strategy,final_best_seen,final_simple_regret,regret_auc,hit_top_10_pct,hit_top_5_pct,queries_to_top_10_pct,queries_to_top_5_pct
20,5,15,25,random,849.7406688000001,0.0,106.06342044687507,1,1,8,8
20,5,15,25,greedy,709.4786504,140.2620184000001,175.2251149906251,1,1,4,11
20,5,15,25,gp_ucb,849.7406688000001,0.0,151.3554960093751,1,1,2,9
20,5,15,26,random,849.7406688000001,0.0,122.42659879062506,1,1,11,12
20,5,15,26,greedy,849.7406688000001,0.0,69.19559442500004,1,1,5,5
20,5,15,26,gp_ucb,849.7406688000001,0.0,46.09789120312503,1,1,3,4
20,5,15,27,random,748.4312318,101.30943700000012,137.31599451250008,1,1,9,9
20,5,15,27,greedy,849.7406688000001,0.0,87.42816490312505,1,1,7,8
20,5,15,27,gp_ucb,849.7406688000001,0.0,53.993953325000035,1,1,4,4
20,5,15,28,random,849.7406688000001,0.0,85.24695485312508,1,1,0,9
20,5,15,28,greedy,849.7406688000001,0.0,41.40522427500004,1,1,0,4
20,5,15,28,gp_ucb,849.7406688000001,0.0,23.868532043750022,1,1,0,2
20,5,15,29,random,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,29,greedy,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,29,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,30,random,709.44713095,140.29353785000012,140.29353785000012,1,0,0,16
20,5,15,30,greedy,849.7406688000001,0.0,34.09570536562504,1,1,0,1
20,5,15,30,gp_ucb,849.7406688000001,0.0,27.76386555312503,1,1,0,1
20,5,15,31,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
20,5,15,31,greedy,849.7406688000001,0.0,12.663679625000015,1,1,0,0
20,5,15,31,gp_ucb,849.7406688000001,0.0,12.663679625000015,1,1,0,0
20,5,15,32,random,698.60639685,151.13427195000008,160.89385437187502,1,0,13,16
20,5,15,32,greedy,849.7406688000001,0.0,40.786516425,1,1,4,4
20,5,15,32,gp_ucb,849.7406688000001,0.0,30.58988731875,1,1,3,3
20,5,15,33,random,709.44713095,140.29353785000012,140.29353785000012,1,0,0,16
20,5,15,33,greedy,849.7406688000001,0.0,17.536692231250015,1,1,0,2
20,5,15,33,gp_ucb,849.7406688000001,0.0,8.768346115625008,1,1,0,1
20,5,15,34,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
20,5,15,34,greedy,849.7406688000001,0.0,18.995519437500022,1,1,0,0
20,5,15,34,gp_ucb,849.7406688000001,0.0,18.995519437500022,1,1,0,0
20,5,15,35,random,849.7406688000001,0.0,60.67251461875004,1,1,5,5
20,5,15,35,greedy,849.7406688000001,0.0,93.24658056875008,1,1,6,6
20,5,15,35,gp_ucb,849.7406688000001,0.0,71.86123304062505,1,1,5,5
20,5,15,36,random,849.7406688000001,0.0,163.4465049000001,1,1,7,13
20,5,15,36,greedy,849.7406688000001,0.0,81.44593205000004,1,1,3,4
20,5,15,36,gp_ucb,849.7406688000001,0.0,53.604910806250025,1,1,2,3
20,5,15,37,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
20,5,15,37,greedy,849.7406688000001,0.0,37.991038875000044,1,1,0,0
20,5,15,37,gp_ucb,849.7406688000001,0.0,18.995519437500022,1,1,0,0
20,5,15,38,random,698.60639685,151.13427195000008,169.6119898312501,1,0,5,16
20,5,15,38,greedy,849.7406688000001,0.0,116.53107759687506,1,1,7,7
20,5,15,38,gp_ucb,849.7406688000001,0.0,77.40529955937504,1,1,6,6
20,5,15,39,random,709.4786504,140.2620184000001,154.42210543750005,1,1,8,12
20,5,15,39,greedy,849.7406688000001,0.0,29.159634362500007,1,1,2,2
20,5,15,39,gp_ucb,849.7406688000001,0.0,49.48167131250001,1,1,3,5
20,5,15,40,random,748.4312318,101.30943700000012,186.9677576593751,1,1,11,15
20,5,15,40,greedy,849.7406688000001,0.0,139.49386248750005,1,1,6,8
20,5,15,40,gp_ucb,849.7406688000001,0.0,105.56443600000004,1,1,5,6
20,5,15,41,random,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,41,greedy,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,41,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,42,random,698.60639685,151.13427195000008,154.9604315750001,1,0,1,16
20,5,15,42,greedy,849.7406688000001,0.0,103.50400076875006,1,1,8,8
20,5,15,42,gp_ucb,849.7406688000001,0.0,90.67735118125006,1,1,7,7
20,5,15,43,random,709.44713095,140.29353785000012,151.3006535468751,1,0,2,16
20,5,15,43,greedy,849.7406688000001,0.0,67.17933712812504,1,1,2,3
20,5,15,43,gp_ucb,849.7406688000001,0.0,89.84727765937504,1,1,4,5
20,5,15,44,random,709.44713095,140.29353785000012,178.79979047500015,1,0,10,16
20,5,15,44,greedy,849.7406688000001,0.0,70.53259064375007,1,1,2,2
20,5,15,44,gp_ucb,849.7406688000001,0.0,42.770695056250034,1,1,2,2
20,5,15,45,random,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,45,greedy,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,45,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,46,random,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,46,greedy,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,46,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,47,random,849.7406688000001,0.0,67.65525554375004,1,1,5,5
20,5,15,47,greedy,849.7406688000001,0.0,139.9297478906251,1,1,7,7
20,5,15,47,gp_ucb,849.7406688000001,0.0,99.48447792500008,1,1,4,4
20,5,15,48,random,748.4312318,101.30943700000012,111.73006832187511,1,1,1,1
20,5,15,48,greedy,849.7406688000001,0.0,143.4255224750001,1,1,4,6
20,5,15,48,gp_ucb,849.7406688000001,0.0,123.79291266875008,1,1,4,6
20,5,15,49,random,709.44713095,140.29353785000012,140.29353785000012,1,0,0,16
20,5,15,49,greedy,849.7406688000001,0.0,15.100185928125015,1,1,0,1
20,5,15,49,gp_ucb,849.7406688000001,0.0,15.100185928125015,1,1,0,1
