step,strategy,best_seen,simple_regret,hit_top_10_pct,hit_top_5_pct,queried_protocol_id,seed
9,greedy,709.4786504,140.2620184000001,1,1,Synthetic_2b_Co2,15
10,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,15
11,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co5,15
12,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,15
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,15
14,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,15
15,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,15
0,gp_ucb,637.38784285,212.35282595000012,0,0,,15
1,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_B_Co2,15
2,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_E_Co2,15
3,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_C_Co2,15
4,gp_ucb,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,15
5,gp_ucb,709.4786504,140.2620184000001,1,1,Synthetic_3_Co5,15
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,15
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,15
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,15
9,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,15
10,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,15
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,15
12,gp_ucb,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,15
13,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,15
14,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co10,15
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,15
0,random,644.5142754,205.22639340000012,0,0,,16
1,random,644.5142754,205.22639340000012,0,0,CC_(no_storage)_Co10,16
2,random,644.5142754,205.22639340000012,0,0,Synthetic_3_Co10,16
3,random,644.5142754,205.22639340000012,0,0,Synthetic_1a_Co10,16
4,random,644.5142754,205.22639340000012,0,0,Periodic_A_Co10,16
5,random,644.5142754,205.22639340000012,0,0,Periodic_E_Co2,16
6,random,644.5142754,205.22639340000012,0,0,Drive_City1_Co10,16
7,random,644.5142754,205.22639340000012,0,0,CC_(no_storage)_Co5,16
8,random,644.5142754,205.22639340000012,0,0,Periodic_B_Co5,16
9,random,698.60639685,151.13427195000008,1,0,Synthetic_1b_Co10,16
10,random,698.60639685,151.13427195000008,1,0,Synthetic_1b_Co16,16
11,random,698.60639685,151.13427195000008,1,0,Synthetic_2c_Co10,16
12,random,698.60639685,151.13427195000008,1,0,Synthetic_2c_Co5,16
13,random,698.60639685,151.13427195000008,1,0,Synthetic_2a_Co10,16
14,random,698.60639685,151.13427195000008,1,0,Synthetic_2b_Co5,16
15,random,698.60639685,151.13427195000008,1,0,Periodic_C_Co2,16
0,greedy,644.5142754,205.22639340000012,0,0,,16
1,greedy,644.5142754,205.22639340000012,0,0,Periodic_E_Co2,16
2,greedy,644.5142754,205.22639340000012,0,0,Periodic_A_Co2,16
3,greedy,684.419574,165.32109480000008,0,0,Periodic_D_Co2,16
4,greedy,684.419574,165.32109480000008,0,0,Periodic_C_Co2,16
5,greedy,684.419574,165.32109480000008,0,0,CC_(no_storage)_Co5,16
6,greedy,709.44713095,140.29353785000012,1,0,Synthetic_2b_Co2,16
7,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,16
8,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,16
9,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,16
10,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,16
11,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,16
12,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,16
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,16
14,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,16
15,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,16
0,gp_ucb,644.5142754,205.22639340000012,0,0,,16
1,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_E_Co2,16
2,gp_ucb,684.419574,165.32109480000008,0,0,Periodic_D_Co2,16
3,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,16
4,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,16
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,16
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,16
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,16
8,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,16
9,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,16
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,16
11,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,16
12,gp_ucb,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,16
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,16
14,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,16
15,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co5,16
0,random,849.7406688000001,0.0,1,1,,17
1,random,849.7406688000001,0.0,1,1,Periodic_A_Co2,17
2,random,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,17
3,random,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co10,17
4,random,849.7406688000001,0.0,1,1,Periodic_C_Co2,17
5,random,849.7406688000001,0.0,1,1,Drive_City2_Co10,17
6,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,17
7,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,17
8,random,849.7406688000001,0.0,1,1,Periodic_B_Co10,17
9,random,849.7406688000001,0.0,1,1,Synthetic_3_Co5,17
10,random,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,17
11,random,849.7406688000001,0.0,1,1,Periodic_D_Co10,17
12,random,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,17
13,random,849.7406688000001,0.0,1,1,CC_(50%_storage)_Co10,17
14,random,849.7406688000001,0.0,1,1,Periodic_B_Co2,17
15,random,849.7406688000001,0.0,1,1,Synthetic_3_Co10,17
0,greedy,849.7406688000001,0.0,1,1,,17
1,greedy,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co10,17
2,greedy,849.7406688000001,0.0,1,1,Periodic_C_Co2,17
3,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,17
4,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,17
5,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,17
6,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,17
7,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,17
8,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co2,17
9,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co5,17
10,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,17
11,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,17
12,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,17
13,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,17
14,greedy,849.7406688000001,0.0,1,1,Periodic_E_Co2,17
15,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co10,17
0,gp_ucb,849.7406688000001,0.0,1,1,,17
1,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,17
2,gp_ucb,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co10,17
3,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,17
4,gp_ucb,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,17
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,17
6,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,17
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,17
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,17
9,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,17
10,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,17
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,17
12,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,17
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,17
14,gp_ucb,849.7406688000001,0.0,1,1,Periodic_B_Co2,17
15,gp_ucb,849.7406688000001,0.0,1,1,Periodic_E_Co2,17
0,random,686.5946031000001,163.1460657,0,0,,18
1,random,686.5946031000001,163.1460657,0,0,Drive_City1_Co16,18
2,random,686.5946031000001,163.1460657,0,0,Periodic_C_Co10,18
3,random,686.5946031000001,163.1460657,0,0,CC_(50%_storage)_Co10,18
4,random,686.5946031000001,163.1460657,0,0,CC_(50%_storage)_Co5,18
5,random,686.5946031000001,163.1460657,0,0,CC_(5%_storage)_Co10,18
6,random,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,18
7,random,748.4312318,101.30943700000012,1,1,Drive_City1_Co10,18
8,random,748.4312318,101.30943700000012,1,1,Synthetic_3_Co5,18
9,random,748.4312318,101.30943700000012,1,1,CC_(no_storage)_Co10,18
10,random,748.4312318,101.30943700000012,1,1,CC_(50%_storage)_Co2,18
11,random,748.4312318,101.30943700000012,1,1,Synthetic_1a_Co10,18
12,random,748.4312318,101.30943700000012,1,1,CC_(no_storage)_Co5,18
13,random,748.4312318,101.30943700000012,1,1,Periodic_A_Co5,18
14,random,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co5,18
15,random,748.4312318,101.30943700000012,1,1,Periodic_D_Co10,18
0,greedy,686.5946031000001,163.1460657,0,0,,18
1,greedy,686.5946031000001,163.1460657,0,0,Periodic_A_Co2,18
2,greedy,686.5946031000001,163.1460657,0,0,Synthetic_2a_Co10,18
3,greedy,686.5946031000001,163.1460657,0,0,Periodic_E_Co2,18
4,greedy,686.5946031000001,163.1460657,0,0,Periodic_C_Co2,18
5,greedy,686.5946031000001,163.1460657,0,0,Periodic_C_Co5,18
6,greedy,686.5946031000001,163.1460657,0,0,Periodic_E_Co5,18
7,greedy,686.5946031000001,163.1460657,0,0,Synthetic_1a_Co10,18
8,greedy,686.5946031000001,163.1460657,0,0,Drive_City1_Co10,18
9,greedy,686.5946031000001,163.1460657,0,0,Synthetic_3_Co5,18
10,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,18
11,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,18
12,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,18
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,18
14,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co5,18
15,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,18
0,gp_ucb,686.5946031000001,163.1460657,0,0,,18
1,gp_ucb,686.5946031000001,163.1460657,0,0,Periodic_A_Co2,18
2,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,18
3,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,18
4,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,18
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,18
6,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,18
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,18
8,gp_ucb,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,18
9,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,18
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,18
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,18
12,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,18
13,gp_ucb,849.7406688000001,0.0,1,1,Periodic_E_Co2,18
14,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,18
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,18
0,random,572.1781106999999,277.56255810000016,0,0,,19
1,random,572.1781106999999,277.56255810000016,0,0,Drive_City2_Co16,19
2,random,572.1781106999999,277.56255810000016,0,0,CC_(50%_storage)_Co10,19
3,random,572.1781106999999,277.56255810000016,0,0,Periodic_B_Co5,19
4,random,572.1781106999999,277.56255810000016,0,0,Periodic_D_Co10,19
5,random,572.1781106999999,277.56255810000016,0,0,Periodic_E_Co10,19
6,random,637.38784285,212.35282595000012,0,0,Periodic_A_Co2,19
7,random,637.38784285,212.35282595000012,0,0,Periodic_A_Co10,19
8,random,637.38784285,212.35282595000012,0,0,Synthetic_3_Co10,19
9,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,19
10,random,849.7406688000001,0.0,1,1,CC_(50%_storage)_Co5,19
11,random,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,19
12,random,849.7406688000001,0.0,1,1,Periodic_D_Co2,19
13,random,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,19
14,random,849.7406688000001,0.0,1,1,Periodic_E_Co2,19
15,random,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,19
0,greedy,572.1781106999999,277.56255810000016,0,0,,19
1,greedy,572.1781106999999,277.56255810000016,0,0,Periodic_B_Co5,19
2,greedy,572.1781106999999,277.56255810000016,0,0,Periodic_A_Co10,19
3,greedy,572.1781106999999,277.56255810000016,0,0,Periodic_E_Co5,19
4,greedy,627.1302800999999,222.61038870000016,0,0,Periodic_C_Co5,19
5,greedy,637.38784285,212.35282595000012,0,0,Periodic_A_Co2,19
6,greedy,644.5142754,205.22639340000012,0,0,Periodic_B_Co2,19
7,greedy,644.5142754,205.22639340000012,0,0,Periodic_E_Co2,19
8,greedy,644.5142754,205.22639340000012,0,0,Periodic_C_Co2,19
9,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,19
10,greedy,709.4786504,140.2620184000001,1,1,Synthetic_3_Co5,19
11,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co10,19
12,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,19
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,19
14,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,19
15,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co2,19
0,gp_ucb,572.1781106999999,277.56255810000016,0,0,,19
1,gp_ucb,637.38784285,212.35282595000012,0,0,Periodic_A_Co2,19
2,gp_ucb,637.38784285,212.35282595000012,0,0,Periodic_C_Co2,19
3,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_B_Co2,19
4,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_E_Co2,19
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,19
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,19
7,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,19
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,19
9,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,19
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,19
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,19
12,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,19
13,gp_ucb,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,19
14,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,19
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,19
0,random,637.38784285,212.35282595000012,0,0,,20
1,random,637.38784285,212.35282595000012,0,0,CC_(100%_storage)_Co2,20
2,random,637.38784285,212.35282595000012,0,0,Periodic_C_Co10,20
3,random,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,20
4,random,709.4786504,140.2620184000001,1,1,Periodic_C_Co5,20
5,random,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co16,20
6,random,709.4786504,140.2620184000001,1,1,Synthetic_2b_Co2,20
7,random,709.4786504,140.2620184000001,1,1,CC_(50%_storage)_Co10,20
8,random,709.4786504,140.2620184000001,1,1,Synthetic_1b_Co10,20
9,random,709.4786504,140.2620184000001,1,1,Periodic_B_Co2,20
10,random,709.4786504,140.2620184000001,1,1,Drive_City2_Co10,20
11,random,709.4786504,140.2620184000001,1,1,Periodic_B_Co5,20
12,random,709.4786504,140.2620184000001,1,1,Synthetic_2c_Co10,20
13,random,709.4786504,140.2620184000001,1,1,Periodic_D_Co2,20
14,random,709.4786504,140.2620184000001,1,1,Periodic_C_Co2,20
15,random,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co10,20
0,greedy,637.38784285,212.35282595000012,0,0,,20
1,greedy,644.5142754,205.22639340000012,0,0,Periodic_B_Co2,20
2,greedy,644.5142754,205.22639340000012,0,0,Periodic_E_Co2,20
3,greedy,709.44713095,140.29353785000012,1,0,Synthetic_2b_Co2,20
4,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,20
5,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,20
6,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,20
7,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,20
8,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,20
9,greedy,849.7406688000001,0.0,1,1,Periodic_C_Co2,20
10,greedy,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,20
11,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,20
12,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,20
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,20
14,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co2,20
15,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co5,20
0,gp_ucb,637.38784285,212.35282595000012,0,0,,20
1,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_B_Co2,20
2,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_E_Co2,20
3,gp_ucb,709.44713095,140.29353785000012,1,0,Synthetic_2b_Co2,20
4,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,20
5,gp_ucb,748.4312318,101.30943700000012,1,1,CC_(no_storage)_Co2,20
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,20
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,20
8,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,20
9,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,20
10,gp_ucb,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,20
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,20
12,gp_ucb,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,20
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,20
14,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,20
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,20
0,random,684.419574,165.32109480000008,0,0,,21
1,random,684.419574,165.32109480000008,0,0,Synthetic_2a_Co10,21
2,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,21
3,random,849.7406688000001,0.0,1,1,Periodic_C_Co2,21
4,random,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,21
5,random,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,21
6,random,849.7406688000001,0.0,1,1,Periodic_D_Co5,21
7,random,849.7406688000001,0.0,1,1,Periodic_C_Co10,21
8,random,849.7406688000001,0.0,1,1,Drive_City1_Co16,21
9,random,849.7406688000001,0.0,1,1,Periodic_E_Co2,21
10,random,849.7406688000001,0.0,1,1,Periodic_E_Co5,21
11,random,849.7406688000001,0.0,1,1,Periodic_D_Co10,21
12,random,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,21
13,random,849.7406688000001,0.0,1,1,CC_(no_storage)_Co5,21
14,random,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,21
15,random,849.7406688000001,0.0,1,1,Synthetic_2b_Co10,21
0,greedy,684.419574,165.32109480000008,0,0,,21
1,greedy,684.419574,165.32109480000008,0,0,Periodic_C_Co2,21
2,greedy,684.419574,165.32109480000008,0,0,Periodic_D_Co5,21
3,greedy,709.44713095,140.29353785000012,1,0,Synthetic_2b_Co2,21
4,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,21
5,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co5,21
6,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,21
7,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,21
8,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,21
9,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,21
10,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,21
11,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,21
12,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,21
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,21
14,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,21
15,greedy,849.7406688000001,0.0,1,1,Periodic_E_Co2,21
0,gp_ucb,684.419574,165.32109480000008,0,0,,21
1,gp_ucb,684.419574,165.32109480000008,0,0,Periodic_C_Co2,21
2,gp_ucb,684.419574,165.32109480000008,0,0,Periodic_D_Co5,21
3,gp_ucb,709.44713095,140.29353785000012,1,0,Synthetic_2b_Co2,21
4,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,21
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,21
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,21
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,21
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,21
9,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,21
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,21
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,21
12,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,21
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,21
14,gp_ucb,849.7406688000001,0.0,1,1,Periodic_B_Co2,21
15,gp_ucb,849.7406688000001,0.0,1,1,Periodic_E_Co2,21
0,random,849.7406688000001,0.0,1,1,,22
1,random,849.7406688000001,0.0,1,1,Synthetic_1a_Co16,22
2,random,849.7406688000001,0.0,1,1,CC_(no_storage)_Co5,22
3,random,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,22
4,random,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,22
5,random,849.7406688000001,0.0,1,1,CC_(no_storage)_Co10,22
6,random,849.7406688000001,0.0,1,1,Periodic_E_Co10,22
7,random,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,22
8,random,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co10,22
9,random,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co5,22
10,random,849.7406688000001,0.0,1,1,Periodic_E_Co5,22
11,random,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,22
12,random,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,22
13,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,22
14,random,849.7406688000001,0.0,1,1,CC_(50%_storage)_Co2,22
15,random,849.7406688000001,0.0,1,1,Periodic_C_Co2,22
0,greedy,849.7406688000001,0.0,1,1,,22
1,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,22
2,greedy,849.7406688000001,0.0,1,1,Periodic_C_Co2,22
3,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,22
4,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,22
5,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,22
6,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,22
7,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,22
8,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,22
9,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,22
10,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,22
11,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,22
12,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co5,22
13,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,22
14,greedy,849.7406688000001,0.0,1,1,Periodic_E_Co2,22
15,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co10,22
0,gp_ucb,849.7406688000001,0.0,1,1,,22
1,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,22
2,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,22
3,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,22
4,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,22
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,22
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,22
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,22
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,22
9,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,22
10,gp_ucb,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,22
11,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,22
12,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,22
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,22
14,gp_ucb,849.7406688000001,0.0,1,1,Periodic_B_Co2,22
15,gp_ucb,849.7406688000001,0.0,1,1,Periodic_E_Co2,22
0,random,647.8371267499999,201.90354205000017,0,0,,23
1,random,647.8371267499999,201.90354205000017,0,0,Periodic_B_Co5,23
2,random,647.8371267499999,201.90354205000017,0,0,CC_(5%_storage)_Co10,23
3,random,647.8371267499999,201.90354205000017,0,0,CC_(50%_storage)_Co2,23
4,random,647.8371267499999,201.90354205000017,0,0,CC_(no_storage)_Co2,23
5,random,647.8371267499999,201.90354205000017,0,0,Periodic_A_Co10,23
6,random,647.8371267499999,201.90354205000017,0,0,CC_(5%_storage)_Co5,23
7,random,647.8371267499999,201.90354205000017,0,0,Periodic_E_Co2,23
8,random,647.8371267499999,201.90354205000017,0,0,Periodic_C_Co2,23
9,random,647.8371267499999,201.90354205000017,0,0,Drive_City1_Co16,23
10,random,647.8371267499999,201.90354205000017,0,0,Synthetic_1b_Co16,23
11,random,647.8371267499999,201.90354205000017,0,0,CC_(100%_storage)_Co5,23
12,random,647.8371267499999,201.90354205000017,0,0,Periodic_D_Co5,23
13,random,647.8371267499999,201.90354205000017,0,0,Drive_City2_Co16,23
14,random,686.5946031000001,163.1460657,0,0,Synthetic_2a_Co5,23
15,random,686.5946031000001,163.1460657,0,0,Drive_City1_Co10,23
0,greedy,647.8371267499999,201.90354205000017,0,0,,23
1,greedy,647.8371267499999,201.90354205000017,0,0,CC_(100%_storage)_Co10,23
