step,strategy,seed,best_simulated_lifetime,best_reference_mean,simple_regret,hit_top_10_pct,hit_top_5_pct,queried_policy_id,budget
3,random,18,1177.0,876.38,210.56000000000006,0,0,ATTIA_P125,30
4,random,18,1177.0,876.38,210.56000000000006,0,0,ATTIA_P167,30
5,random,18,1177.0,876.38,210.56000000000006,0,0,ATTIA_P104,30
6,random,18,1177.0,876.38,210.56000000000006,0,0,ATTIA_P131,30
7,random,18,1177.0,876.38,210.56000000000006,0,0,ATTIA_P097,30
8,random,18,1177.0,876.38,210.56000000000006,0,0,ATTIA_P179,30
9,random,18,1196.0,1054.38,32.559999999999945,1,1,ATTIA_P054,30
10,random,18,1196.0,1054.38,32.559999999999945,1,1,ATTIA_P149,30
11,random,18,1196.0,1054.38,32.559999999999945,1,1,ATTIA_P040,30
12,random,18,1196.0,1054.38,32.559999999999945,1,1,ATTIA_P105,30
13,random,18,1196.0,1054.38,32.559999999999945,1,1,ATTIA_P209,30
14,random,18,1196.0,1054.38,32.559999999999945,1,1,ATTIA_P020,30
15,random,18,1196.0,1054.38,32.559999999999945,1,1,ATTIA_P147,30
16,random,18,1350.0,1054.38,32.559999999999945,1,1,ATTIA_P034,30
17,random,18,1350.0,1054.38,32.559999999999945,1,1,ATTIA_P049,30
18,random,18,1350.0,1054.38,32.559999999999945,1,1,ATTIA_P154,30
19,random,18,1350.0,1054.38,32.559999999999945,1,1,ATTIA_P092,30
20,random,18,1350.0,1054.38,32.559999999999945,1,1,ATTIA_P000,30
21,random,18,1350.0,1054.38,32.559999999999945,1,1,ATTIA_P192,30
22,random,18,1350.0,1054.38,32.559999999999945,1,1,ATTIA_P218,30
23,random,18,1350.0,1054.38,32.559999999999945,1,1,ATTIA_P194,30
24,random,18,1350.0,1054.38,32.559999999999945,1,1,ATTIA_P119,30
25,random,18,1350.0,1054.38,32.559999999999945,1,1,ATTIA_P160,30
0,greedy,18,1177.0,876.38,210.56000000000006,0,0,,30
1,greedy,18,1177.0,937.68,149.2600000000001,0,0,ATTIA_P124,30
2,greedy,18,1177.0,937.68,149.2600000000001,0,0,ATTIA_P094,30
3,greedy,18,1177.0,1010.26,76.68000000000006,1,0,ATTIA_P118,30
4,greedy,18,1177.0,1011.26,75.68000000000006,1,0,ATTIA_P058,30
5,greedy,18,1177.0,1011.26,75.68000000000006,1,0,ATTIA_P130,30
6,greedy,18,1177.0,1011.26,75.68000000000006,1,0,ATTIA_P164,30
7,greedy,18,1177.0,1011.26,75.68000000000006,1,0,ATTIA_P170,30
8,greedy,18,1177.0,1011.26,75.68000000000006,1,0,ATTIA_P063,30
9,greedy,18,1177.0,1011.26,75.68000000000006,1,0,ATTIA_P089,30
10,greedy,18,1177.0,1011.26,75.68000000000006,1,0,ATTIA_P125,30
11,greedy,18,1177.0,1011.26,75.68000000000006,1,0,ATTIA_P059,30
12,greedy,18,1364.0,1011.26,75.68000000000006,1,0,ATTIA_P034,30
13,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P054,30
14,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P084,30
15,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P039,30
16,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P019,30
17,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P079,30
18,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P119,30
19,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P114,30
20,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P153,30
21,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P031,30
22,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P016,30
23,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P055,30
24,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P064,30
25,greedy,18,1364.0,1054.38,32.559999999999945,1,1,ATTIA_P095,30
0,gp_ucb,18,1177.0,876.38,210.56000000000006,0,0,,30
1,gp_ucb,18,1177.0,937.68,149.2600000000001,0,0,ATTIA_P124,30
2,gp_ucb,18,1177.0,1000.68,86.2600000000001,1,0,ATTIA_P063,30
3,gp_ucb,18,1177.0,1011.26,75.68000000000006,1,0,ATTIA_P058,30
4,gp_ucb,18,1177.0,1011.26,75.68000000000006,1,0,ATTIA_P094,30
5,gp_ucb,18,1177.0,1011.26,75.68000000000006,1,0,ATTIA_P118,30
6,gp_ucb,18,1177.0,1065.68,21.25999999999999,1,1,ATTIA_P083,30
7,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P113,30
8,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P079,30
9,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P084,30
10,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P054,30
11,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P114,30
12,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P089,30
13,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P125,30
14,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P038,30
15,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P123,30
16,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P059,30
17,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P034,30
18,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P109,30
19,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P106,30
20,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P076,30
21,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P105,30
22,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P012,30
23,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P048,30
24,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P055,30
25,gp_ucb,18,1185.0,1086.94,0.0,1,1,ATTIA_P060,30
0,random,19,1306.0,1038.68,48.25999999999999,1,1,,30
1,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P076,30
2,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P067,30
3,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P195,30
4,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P154,30
5,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P074,30
6,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P170,30
7,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P090,30
8,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P161,30
9,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P212,30
10,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P142,30
11,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P134,30
12,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P056,30
13,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P190,30
14,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P107,30
15,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P147,30
16,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P015,30
17,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P171,30
18,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P131,30
19,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P201,30
20,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P011,30
21,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P099,30
22,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P024,30
23,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P140,30
24,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P215,30
25,random,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P196,30
0,greedy,19,1306.0,1038.68,48.25999999999999,1,1,,30
1,greedy,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P079,30
2,greedy,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P114,30
3,greedy,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P106,30
4,greedy,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P143,30
5,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P076,30
6,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P110,30
7,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P000,30
8,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P001,30
9,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P002,30
10,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P003,30
11,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P004,30
12,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P005,30
13,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P006,30
14,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P007,30
15,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P008,30
16,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P009,30
17,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P010,30
18,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P011,30
19,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P012,30
20,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P013,30
21,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P051,30
22,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P014,30
23,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P015,30
24,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P054,30
25,greedy,19,1379.0,1057.26,29.680000000000064,1,1,ATTIA_P084,30
0,gp_ucb,19,1306.0,1038.68,48.25999999999999,1,1,,30
1,gp_ucb,19,1306.0,1038.68,48.25999999999999,1,1,ATTIA_P079,30
2,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P106,30
3,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P143,30
4,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P076,30
5,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P018,30
6,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P000,30
7,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P001,30
8,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P002,30
9,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P003,30
10,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P114,30
11,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P004,30
12,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P005,30
13,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P054,30
14,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P096,30
15,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P006,30
16,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P007,30
17,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P008,30
18,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P009,30
19,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P010,30
20,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P011,30
21,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P012,30
22,gp_ucb,19,1306.0,1057.26,29.680000000000064,1,1,ATTIA_P013,30
23,gp_ucb,19,1306.0,1086.94,0.0,1,1,ATTIA_P113,30
24,gp_ucb,19,1306.0,1086.94,0.0,1,1,ATTIA_P083,30
25,gp_ucb,19,1306.0,1086.94,0.0,1,1,ATTIA_P014,30
0,random,20,1130.0,984.82,102.12,1,0,,30
1,random,20,1130.0,984.82,102.12,1,0,ATTIA_P192,30
2,random,20,1130.0,984.82,102.12,1,0,ATTIA_P009,30
3,random,20,1130.0,984.82,102.12,1,0,ATTIA_P140,30
4,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P083,30
5,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P116,30
6,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P156,30
7,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P041,30
8,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P056,30
9,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P138,30
10,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P030,30
11,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P053,30
12,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P167,30
13,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P071,30
14,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P126,30
15,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P211,30
16,random,20,1130.0,1065.68,21.25999999999999,1,1,ATTIA_P223,30
17,random,20,1135.0,1065.68,21.25999999999999,1,1,ATTIA_P110,30
18,random,20,1135.0,1065.68,21.25999999999999,1,1,ATTIA_P044,30
19,random,20,1135.0,1065.68,21.25999999999999,1,1,ATTIA_P013,30
20,random,20,1135.0,1065.68,21.25999999999999,1,1,ATTIA_P215,30
21,random,20,1135.0,1065.68,21.25999999999999,1,1,ATTIA_P200,30
22,random,20,1135.0,1065.68,21.25999999999999,1,1,ATTIA_P120,30
23,random,20,1135.0,1065.68,21.25999999999999,1,1,ATTIA_P139,30
24,random,20,1135.0,1065.68,21.25999999999999,1,1,ATTIA_P101,30
25,random,20,1135.0,1065.68,21.25999999999999,1,1,ATTIA_P186,30
0,greedy,20,1130.0,984.82,102.12,1,0,,30
1,greedy,20,1130.0,984.82,102.12,1,0,ATTIA_P000,30
2,greedy,20,1130.0,984.82,102.12,1,0,ATTIA_P081,30
3,greedy,20,1130.0,984.82,102.12,1,0,ATTIA_P001,30
4,greedy,20,1130.0,984.82,102.12,1,0,ATTIA_P115,30
5,greedy,20,1130.0,984.82,102.12,1,0,ATTIA_P003,30
6,greedy,20,1130.0,984.82,102.12,1,0,ATTIA_P077,30
7,greedy,20,1130.0,984.82,102.12,1,0,ATTIA_P078,30
8,greedy,20,1130.0,984.82,102.12,1,0,ATTIA_P004,30
9,greedy,20,1130.0,1049.82,37.12000000000012,1,1,ATTIA_P014,30
10,greedy,20,1130.0,1049.82,37.12000000000012,1,1,ATTIA_P029,30
11,greedy,20,1199.0,1049.82,37.12000000000012,1,1,ATTIA_P016,30
12,greedy,20,1199.0,1049.82,37.12000000000012,1,1,ATTIA_P031,30
13,greedy,20,1199.0,1049.82,37.12000000000012,1,1,ATTIA_P013,30
14,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P049,30
15,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P007,30
16,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P074,30
17,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P020,30
18,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P017,30
19,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P032,30
20,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P021,30
21,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P036,30
22,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P006,30
23,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P005,30
24,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P015,30
25,greedy,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P019,30
0,gp_ucb,20,1130.0,984.82,102.12,1,0,,30
1,gp_ucb,20,1130.0,984.82,102.12,1,0,ATTIA_P000,30
2,gp_ucb,20,1130.0,984.82,102.12,1,0,ATTIA_P081,30
3,gp_ucb,20,1130.0,984.82,102.12,1,0,ATTIA_P001,30
4,gp_ucb,20,1130.0,984.82,102.12,1,0,ATTIA_P115,30
5,gp_ucb,20,1130.0,984.82,102.12,1,0,ATTIA_P003,30
6,gp_ucb,20,1130.0,984.82,102.12,1,0,ATTIA_P077,30
7,gp_ucb,20,1130.0,984.82,102.12,1,0,ATTIA_P078,30
8,gp_ucb,20,1130.0,984.82,102.12,1,0,ATTIA_P004,30
9,gp_ucb,20,1130.0,1049.82,37.12000000000012,1,1,ATTIA_P014,30
10,gp_ucb,20,1130.0,1049.82,37.12000000000012,1,1,ATTIA_P029,30
11,gp_ucb,20,1199.0,1049.82,37.12000000000012,1,1,ATTIA_P016,30
12,gp_ucb,20,1199.0,1049.82,37.12000000000012,1,1,ATTIA_P031,30
13,gp_ucb,20,1199.0,1049.82,37.12000000000012,1,1,ATTIA_P013,30
14,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P049,30
15,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P007,30
16,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P074,30
17,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P020,30
18,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P017,30
19,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P032,30
20,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P021,30
21,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P036,30
22,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P006,30
23,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P005,30
24,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P015,30
25,gp_ucb,20,1199.0,1051.88,35.059999999999945,1,1,ATTIA_P019,30
0,random,21,886.0,812.2,274.74,0,0,,30
1,random,21,886.0,812.2,274.74,0,0,ATTIA_P037,30
2,random,21,886.0,812.2,274.74,0,0,ATTIA_P169,30
3,random,21,918.0,857.82,229.12,0,0,ATTIA_P125,30
4,random,21,918.0,857.82,229.12,0,0,ATTIA_P191,30
5,random,21,931.0,956.26,130.68000000000006,0,0,ATTIA_P079,30
6,random,21,931.0,956.26,130.68000000000006,0,0,ATTIA_P057,30
7,random,21,931.0,956.26,130.68000000000006,0,0,ATTIA_P167,30
8,random,21,931.0,956.26,130.68000000000006,0,0,ATTIA_P027,30
9,random,21,931.0,1057.26,29.680000000000064,1,1,ATTIA_P106,30
10,random,21,931.0,1057.26,29.680000000000064,1,1,ATTIA_P032,30
11,random,21,931.0,1057.26,29.680000000000064,1,1,ATTIA_P081,30
12,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P083,30
13,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P038,30
14,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P090,30
15,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P153,30
16,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P131,30
17,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P053,30
18,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P181,30
19,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P218,30
20,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P008,30
21,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P148,30
22,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P020,30
23,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P059,30
24,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P134,30
25,random,21,1273.0,1065.68,21.25999999999999,1,1,ATTIA_P060,30
0,greedy,21,886.0,812.2,274.74,0,0,,30
1,greedy,21,886.0,948.06,138.8800000000001,0,0,ATTIA_P000,30
2,greedy,21,886.0,948.06,138.8800000000001,0,0,ATTIA_P001,30
3,greedy,21,989.0,948.06,138.8800000000001,0,0,ATTIA_P002,30
4,greedy,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P003,30
5,greedy,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P004,30
6,greedy,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P005,30
7,greedy,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P013,30
8,greedy,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P015,30
9,greedy,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P210,30
10,greedy,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P008,30
11,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P006,30
12,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P007,30
13,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P009,30
14,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P010,30
15,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P011,30
16,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P016,30
17,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P020,30
18,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P017,30
19,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P021,30
20,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P036,30
21,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P041,30
22,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P066,30
23,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P061,30
24,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P032,30
25,greedy,21,1278.0,1013.82,73.12,1,0,ATTIA_P019,30
0,gp_ucb,21,886.0,812.2,274.74,0,0,,30
1,gp_ucb,21,886.0,948.06,138.8800000000001,0,0,ATTIA_P000,30
2,gp_ucb,21,886.0,948.06,138.8800000000001,0,0,ATTIA_P001,30
3,gp_ucb,21,989.0,948.06,138.8800000000001,0,0,ATTIA_P002,30
4,gp_ucb,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P003,30
5,gp_ucb,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P004,30
6,gp_ucb,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P005,30
7,gp_ucb,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P013,30
8,gp_ucb,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P015,30
9,gp_ucb,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P210,30
10,gp_ucb,21,1278.0,966.98,119.96000000000004,0,0,ATTIA_P008,30
11,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P006,30
12,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P007,30
13,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P009,30
14,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P010,30
15,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P011,30
16,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P016,30
17,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P020,30
18,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P017,30
19,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P021,30
20,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P036,30
21,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P041,30
22,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P066,30
23,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P032,30
24,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P019,30
25,gp_ucb,21,1278.0,1013.82,73.12,1,0,ATTIA_P034,30
0,random,22,1119.0,997.3,89.6400000000001,1,0,,30
1,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P196,30
2,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P157,30
3,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P198,30
4,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P050,30
5,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P032,30
6,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P208,30
7,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P070,30
8,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P219,30
9,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P117,30
10,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P159,30
11,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P179,30
12,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P181,30
13,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P203,30
14,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P122,30
15,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P172,30
16,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P077,30
17,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P141,30
18,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P079,30
19,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P146,30
20,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P099,30
21,random,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P148,30
22,random,22,1165.0,997.3,89.6400000000001,1,0,ATTIA_P130,30
23,random,22,1165.0,997.3,89.6400000000001,1,0,ATTIA_P207,30
24,random,22,1165.0,997.3,89.6400000000001,1,0,ATTIA_P089,30
25,random,22,1165.0,997.3,89.6400000000001,1,0,ATTIA_P147,30
0,greedy,22,1119.0,997.3,89.6400000000001,1,0,,30
1,greedy,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P000,30
2,greedy,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P001,30
3,greedy,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P089,30
4,greedy,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P002,30
5,greedy,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P003,30
6,greedy,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P004,30
7,greedy,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P005,30
8,greedy,22,1363.0,1013.82,73.12,1,0,ATTIA_P006,30
9,greedy,22,1363.0,1013.82,73.12,1,0,ATTIA_P007,30
10,greedy,22,1363.0,1013.82,73.12,1,0,ATTIA_P008,30
11,greedy,22,1363.0,1013.82,73.12,1,0,ATTIA_P009,30
12,greedy,22,1363.0,1013.82,73.12,1,0,ATTIA_P010,30
13,greedy,22,1363.0,1013.82,73.12,1,0,ATTIA_P011,30
14,greedy,22,1363.0,1013.82,73.12,1,0,ATTIA_P012,30
15,greedy,22,1363.0,1013.82,73.12,1,0,ATTIA_P013,30
16,greedy,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P014,30
